title_dt,body_dt
"롯데, 캐피탈 매각 전격 보류...""흥행쇼였나"" 의심의 눈초리",롯데그룹 측은 18일부터 6주간 매각 대상 기업의 주요 정보를 담은 가상데이터룸을 개방하고 예비실사와 매각기업 경영진 프레젠테이션을 실시할 계획이다. 이후 4월 초 본입찰을 거쳐 이르면 4월 말까지 매각이 마무리된다.
"롯데, 캐피탈 매각 전격 보류...""흥행쇼였나"" 의심의 눈초리","하지만 롯데그룹이 가장 알짜매물로 꼽힌 캐피탈 매각을 보류한 데 대해 참여사들을 중심으로 의아하다는 해석이 나온다. 업계의 한 관계자는 “변칙적 플레이를 할 것으로 예상하기는 했는데 무슨 의도인지 모르겠다”고 불만을 토로했다. 롯데캐피탈 예비입찰에는 KB금융지주, MBK파트너스, 한앤컴퍼니, 오릭스PE, 해외 금융회사와 사모펀드 등이 참여한 바 있다."
"롯데, 캐피탈 매각 전격 보류...""흥행쇼였나"" 의심의 눈초리",업계에서는 롯데 측이 상대적으로 롯데지주의 캐피탈 지분이 25.64%로 낮기 때문에 해당 지분을 롯데지주 밖에 있는 계열사가 인수하는 방식으로 지주회사법 위반을 피할 것으로 예상하고 있다. 매각 측 관계자는 “한꺼번에 세 곳을 매각하는 것이 물리적으로 어렵고 롯데캐피탈은 시장의 관심을 확인했으니 추후 상황을 보고 결정할 것”이라고 말했다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,15일 투자은행(IB)업계에 따르면 롯데그룹과 매각 주관사 시티글로벌마켓증권은 이날 오후 카드와 손보 예비입찰에 참여자 중 10곳을 적격예비후보(숏리스트)로 선정했다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,"롯데카드는 한화그룹과 하나금융지주, 사모펀드인 MBK파트너스, 한앤컴퍼니, IMM프라이빗에쿼티(PE)가 예비후보로 선정됐다. 롯데캐피탈과 롯데카드 예비입찰에 참여한 오릭스 PE는 제외됐다."
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,롯데손보는 MBK파트너스와 한앤컴퍼니 JKL파트너스 보험업을 하는 중국계 금융회사 등 5곳이 선정됐다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,롯데그룹 측은 4월 초까지 매각 대상 기업의 주요 정보를 담은 가상데이터룸을 개방하고 예비실사와 매각 기업 경영진 프레젠테이션을 실시할 계획이다. 이후 본입찰을 거쳐 이르면 4월 말까지 매각이 마무리된다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,지난 12일 실시한 롯데캐피탈 예비입찰은 KB금융지주·MBK파트너스·한앤컴퍼니·오릭스PE·해외 금융회사와 사모펀드 등이 참여한 바 있다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,롯데캐피탈은 상대적으로 롯데지주의 지분이 25.64%로 낮기 때문에 해당 지분을 롯데지주 밖에 있는 계열사가 인수하면 당장 지주회사법 위반은 피하게 된다. 이 때문에 롯데그룹은 롯데캐피탈의 매각을 주저했으나 금산분리 원칙에 따라 깔끔하게 정리하고 인기가 높은 매물을 함께 팔아 흥행을 유도하려고 했다.
[시그널] 롯데그룹 캐피탈 보유 검토...카드와 손보만 매각,"롯데그룹이 3개 금융사 일괄 매각을 철회하면서 한꺼번에 인수하길 선호했던 MBK파트너스와 한앤컴퍼니 등의 전략도 달라질 전망이다. 상대적으로 단독 매물에 관심을 보인 나머지 후보들의 가능성이 한 층 높아졌다. 매각 측 관계자는 “한꺼번에 세 곳을 매각하는 것이 물리적으로 어렵고, 롯데캐피탈은 시장의 관심을 확인했으니 추후 상황을 보고 결정할 것”이라고 말했다."
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류","대만의 푸본금융그룹, 손보 인수 다크호스로 부상"
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류",15일 투자은행(IB) 업게에 따르면 롯데그룹 금융계열사 매각주관사인 씨티글로벌마켓증권은 롯데카드와 롯데손보 숏리스트를 선정했다.
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류","롯데카드 숏리스트에는 한화(000880)그룹을 비롯해 하나금융지주(086790), IMM프라이빗에쿼티가 이름을 올렸고 JKL파트너스와 대만의 푸본금융그룹이 롯데손보 숏리스트에 포함됐다. 카드와 손보에 모두 인수의사를 내비쳤던 MBK파트너스와 한앤컴퍼니 역시 숏리스트에 선정됐다."
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류",다만 롯데그룹은 매각주관사를 통해 롯데캐피탈에 대해선 매각을 보류한다는 의사를 전했다. 회사 사정에 정통한 한 업계 관계자는 “세 곳의 매각을 한꺼번에 진행하기 보다는 일단 카드와 손보사 개별 매각에 집중하는데 의견이 모아졌다”고 설명했다.
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류",롯데손보 숏리스트에 선정된 대만의 푸본금융그룹이 다크호스라는 게 업계의 평가다. 푸본금융그룹은 지난 2018년 현대라이프생명보험의 최대주주로 등극하며 사명을 ‘푸본현대생명’으로 바꾸고 국내에서 생명보험업을 진행 중이다. 푸본금융그릅 측으로서는 손보사를 사들여 보험 포트폴리오를 강화할 유인이 충분해 인수에 적극적일 것이란 분석이다.
"[마켓인]롯데, 카드·손보 숏리스트 선정…  캐피탈 매각은 보류","매각 측은 약 6주간의 실사 기회를 제공한 뒤 오는 3월 말 본입찰을 진행할 계획이다. 롯데그룹은 롯데카드 매각 희망가격으로 1조5000억원을, 롯데손보는 5000억원 이상을 원하는 것으로 전해진다."
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,"카드·손보·캐피탈 등 금융계열사 일괄 매각을 추진하던 롯데그룹이 이중 ‘알짜’로 분류되던 롯데캐피탈 매각을 보류했다. 롯데카드와 롯데손해보험은 적격 인수후보를 선정했다. MBK파트너스와 한앤컴퍼니 등 사모펀드(PEF) 운용사들은 롯데카드와 롯데손보 모두 인수후보에 이름을 올렸다. 그밖에 롯데카드는 IMM PE·한화그룹·하나금융지주가, 롯데손보는 JKL파트너스 등이 경쟁을 펼치게 됐다."
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,"15일 투자은행(IB) 업계에 따르면 롯데그룹은 매각주관사인 씨티그룹글로벌마켓증권을 통해 인수후보들에게 롯데캐피탈 매각을 당분간 보류하겠다는 뜻을 전달했다. 롯데카드와 롯데손보 매각에 집중하기 위해서라는 설명이다. KB금융지주를 비롯해 사모펀드(PEF) 운용사 MBK파트너스, 한앤컴퍼니 등 롯데캐피탈 인수전에 뛰어들었던 원매자들은 대책 마련에 돌입했다. MBK파트너스, 한앤컴퍼니 등은 롯데카드와 롯데손해보험 인수전에도 출사표를 던진 상태다."
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,"롯데캐피탈은 가계신용대출 등 소매금융에 강점을 지닌 ‘알짜 기업’으로 손꼽힌다. 지난해 9월 말 기준 총자산 7조5089억원으로 현대캐피탈, KB캐피탈, 현대커머셜에 이은 리스·할부금융업계 4위 업체다. 매년 1000억원 이상의 순이익을 거두고 있다. 인수·합병(M&amp;A) 시장에 매물로 나오자 시장의 큰 관심을 끌었다."
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,롯데그룹은 지난해 10월 롯데지주를 설립해 지주사 체제로 전환하면서 금융계열사 지분 매각에 나선 상태다. 공정거래법상 금산분리 요건을 충족하기 위해서다. 롯데그룹은 외부 지분매각 외에 롯데캐피탈 지분을 처리할 수 있는 다양한 방안을 찾고 있는 것으로 알려졌다.
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,"이날 롯데카드와 롯데손해보험 적격 인수후보자 선정 결과도 나왔다. 매각 측은 롯데카드 인수후보로 MBK파트너스, IMM PE, 한앤컴퍼니, 한화그룹, 하나금융지주 등을 후보로 선정했다. 롯데손해보험은 MBK파트너스, 한앤컴퍼니, JKL파트너스 등 5곳을 선정했다. 중국계 금융회사인 푸본그룹 등이 인수후보군에 포함된 것으로 알려졌다."
[마켓인사이트] 롯데캐피탈 매각 잠정 보류‥MBK·한앤코 등 카드·손보 숏리스트 선정,"롯데그룹은 롯데카드 매각 희망가격으로 1조5000억원을, 롯데손보는 5000억원 이상을 원하는 것으로 알려졌다. 매각 측은 다음달 중순까지 후보별 실사를 6주간 진행한 뒤 4월 초 본입찰을 진행할 계획이다."
"롯데카드 인수전, 한화·하나금융·MBK 각축","14일 금융권 등에 따르면 롯데카드 인수의향서를 접수한 결과 예비입찰에는 한화그룹과 하나금융지주, MBK파트너스, 한앤컴퍼니, IMM 사모펀드(PE), 오릭스에퀴티코리아 등이 참여했다. 한화그룹은 한화생명을 통해 제출한 것으로 알려졌다."
"롯데카드 인수전, 한화·하나금융·MBK 각축","이들 가운데 한화생명과 하나금융지주, MBK파트너스가 유력 인수자로 거론되고 있다."
"롯데카드 인수전, 한화·하나금융·MBK 각축","이와 관련, 롯데그룹은 1750명에 이르는 롯데카드 임직원의 고용을 보장하는 기업에 우선권을 주겠다는 입장이다. 그룹 관계자는 “경영이 어렵거나 구조조정 차원이 아닌 평소 실적도 좋고 다양한 유통 분야에 필요한 기업”이라면서 “지주회사법을 준수하기 위해 불가피한 매각인 만큼 인수기업 선정 때 다른 어떤 조건보다 임직원 고용 보장에 최우선 가치를 두겠다”고 강조했다."
"롯데카드 인수전, 한화·하나금융·MBK 각축",이에 대해 하나금융지주 관계자는 “인수금액을 얹어 주더라도 인수 이전에 롯데카드 자체적으로 800~900명을 구조조정하는 조건을 내걸 생각”이라고 말했다.
"롯데카드 인수전, 한화·하나금융·MBK 각축",한화생명 측은 “별다른 입장이 없다”고 밝히지만 업계에선 롯데카드의 데이터베이스와 콘텐츠에만 관심이 많은 것으로 알려져 있어 인수시 대규모 구조조정에 따른 갈등이 불가피할 것으로 보인다. 한화그룹 계열사인 한화에어로스페이스(옛 한화테크윈) 임직원이 2015년 이후 지속적으로 노조를 탄압했다는 이유로 최근 검찰에 기소된 것도 악재다.
"롯데카드 인수전, 한화·하나금융·MBK 각축",인수에 나선 기업들의 부채비율 등 재무제표(MBK파트너스는 미공시)도 인수기업 선정에 영향을 미칠 것으로 보인다. 지난해 기준 한화생명과 하나금융지주의 자기자본부채비율은 비슷하다. 다만 영업이익 규모 면에서 하나금융지주는 한화생명(6501억 원)의 4배가 넘는 2조 8804억 원에 달했다.
"롯데카드 인수전, 한화·하나금융·MBK 각축","금융계 일각에선 카드사의 경우 진입 장벽이 있어 사모펀드인 MBK파트너스가 단독으로 인수하기에는 절차적 부담이 있고, 한화생명은 자금 사정이 좋지않아 양사가 컨소시엄을 구성할 것이라는 얘기도 나오고 있다."
'기대 이상 흥행' 롯데금융 매각 속도전,&lt;앵커&gt;
'기대 이상 흥행' 롯데금융 매각 속도전,롯데그룹 금융 계열사들이 속속 예비입찰을 거치면서 매각에 속력을 내고 있습니다.
'기대 이상 흥행' 롯데금융 매각 속도전,기대 이상의 흥행이라는 평가 속에 유력한 인수 후보들은 어디인지 박해린 기자가 짚어봤습니다.
'기대 이상 흥행' 롯데금융 매각 속도전,&lt;기자&gt;
'기대 이상 흥행' 롯데금융 매각 속도전,롯데 금융 계열사 중 '알짜배기'로 꼽히는 롯데캐피탈 예비입찰에는 모두 7곳이 출사표를 던졌습니다.
'기대 이상 흥행' 롯데금융 매각 속도전,가장 눈에 띄는 건 KB금융지주입니다.
'기대 이상 흥행' 롯데금융 매각 속도전,KB캐피탈에 롯데캐피탈이 합쳐질 경우 얻게 될 시너지가 크기 때문입니다.
'기대 이상 흥행' 롯데금융 매각 속도전,자동차 리스·할부가 주력인 상황에 롯데의 강점인 개인·기업 금융이 더해지면 업계 1위 현대캐피탈과의 격차도 대폭 줄어들 것으로 기대됩니다.
'기대 이상 흥행' 롯데금융 매각 속도전,당초 유력한 인수 후보로 거론되던 신한금융지주의 불참 선언으로 KB금융의 인수 가능성에 무게가 실리고 있습니다.
'기대 이상 흥행' 롯데금융 매각 속도전,어려운 업황 속에서도 카드·손해보험 매각 역시 순항 중입니다.
'기대 이상 흥행' 롯데금융 매각 속도전,"롯데카드 인수전은 하나금융지주와 한화그룹이 양강 구도를 형성했고, 롯데손보 예비입찰에는 MBK파트너스와 오릭스 등이 참여했습니다."
'기대 이상 흥행' 롯데금융 매각 속도전,이 가운데 국내 사모펀드인 MBK파트너스는 강력한 다크호스로 꼽힙니다.
'기대 이상 흥행' 롯데금융 매각 속도전,"MBK파트너스는 캐피탈은 물론 카드, 보험까지 예비입찰 명단에 이름을 올렸습니다."
'기대 이상 흥행' 롯데금융 매각 속도전,금융 3사를 하나로 묶어 팔면 인수가가 보다 높아질 거란 기대감에 롯데가 MBK와 '패키지 딜'을 시도할 거란 전망도 나옵니다.
'기대 이상 흥행' 롯데금융 매각 속도전,다만 롯데가 고용 승계나 사업 제휴 가능성 등을 매각의 전제로 내건 만큼 '패키지 딜' 가능성이 높지 않다는 시각도 팽배합니다.
'기대 이상 흥행' 롯데금융 매각 속도전,앞서 MBK는 오렌지라이프를 사들인 뒤 성공적으로 매각한 전례가 있지만 경영 과정에서 노조와의 불협화음이 끊이지 않았습니다.
'기대 이상 흥행' 롯데금융 매각 속도전,또 금융 지주사가 아닌 사모펀드가 인수할 경우 현재보다 조달 금리가 높아져 시장 경쟁력이 낮아질 수 있다는 지적입니다.
'기대 이상 흥행' 롯데금융 매각 속도전,[인터뷰] 김민정 한화투자증권 연구원
'기대 이상 흥행' 롯데금융 매각 속도전,"""KB금융지주가 인수 시 롯데 캐피탈의 신용등급 상향 가능성이 기대되고 사모펀드의 경우 영업적인 측면보다는 재매각을 염두에 둔 투자 회수를 고려할 경향이 큽니다."""
'기대 이상 흥행' 롯데금융 매각 속도전,롯데캐피탈과 롯데손해보험은 이르면 이번 주 안에 본입찰에 나설 후보를 추리는 등 매각에 속력을 낼 계획입니다.
'기대 이상 흥행' 롯데금융 매각 속도전,한국경제TV 박해린입니다.
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환",신한금융이 지난해 창립 이래 최대 실적을 달성하며 KB금융에 내줬던 리딩뱅크 자리를 1년 만에 되찾았다. 더불어 12일 이사회에서 7500억 원 상당의 유상증자를 결정하면서 향후 인수합병(M&amp;A)을 위한 실탄도 마련했다.
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환","신한금융은 12일 2018년 당기순이익이 사상 최대인 3조1567억 원으로 집계됐다고 밝혔다. 신한은행, 신한금융투자, 신한캐피탈 등 계열사가 나란히 사상 최고 실적을 달성했고 신한은행 일본법인(SBJ), 베트남 신한은행의 성장세로 글로벌 부문의 순이익도 전년 대비 36.8% 늘어난 데 따른 것이다."
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환",신한금융 관계자는 “2019년부터는 자회사로 편입한 오렌지라이프의 실적도 반영되기 시작하는 만큼 성장세가 이어질 것”이라고 밝혔다.
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환",2017년 실적에서 KB금융에 뒤처졌던 신한금융은 이로써 불과 1년 만에 1위 자리를 탈환하게 됐다. 앞서 실적을 발표한 KB금융의 2018년 순이익은 3조689억 원에 그쳤다. 특히 지난해 4분기 순이익이 2001억 원으로 전년 동기 대비 63.9%나 감소했다. 희망퇴직 비용(2860억 원) 등 일회성 요인도 있었지만 비(非)은행 계열사들의 부진도 원인이 됐다.
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환",하지만 ‘리딩뱅크’ 지위를 둘러싼 두 금융그룹의 각축전은 계속 이어질 것으로 보인다. 당장 KB금융은 비은행 부문을 키우기 위해 12일 마감된 롯데캐피탈 예비입찰에 뛰어들었다. 롯데캐피탈은 매년 1000억 원 안팎의 순이익을 내는 업계 4위 규모의 회사다. 신한금융은 이번 인수전에 참가하지 않았다.
"신한금융, 작년 순익 사상 최대 3조…‘리딩뱅크’ 탈환","롯데캐피탈 인수전에는 KB금융 외에도 MBK파트너스, 한앤컴퍼니 등 사모펀드 등도 참여한 것으로 알려졌다."
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△1면
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-공시지가 급등에…화장품 로드숍 ‘울상’
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△줌인&amp;
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-교수직 버리고 女 독립투사 연구 매진 ‘미스터 션샤인’ 실존모델 윤희순 알려
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-반성 없는 日
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△태동하는 한국형 행동주의 펀드
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-지배구조 취약하고 배당성향 낮은 한국…타깃 삼을 만한 기업 많아
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,"-“명분, 기업 본질 이해, 주가 상승…세 가지 있어야 행동주의”"
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△‘전속고발권 폐지’ 남은 과제는
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-“방어권 약한 中企엔 외려 부담…대기업 대상 전속고발권만 폐지를”
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,"-재계 “檢, 별건수사 방지대책 마련했다지만…실효성엔 의문”"
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△표준지 공시지가 급등
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-강남·명동 상권 보유세 날벼락…“임대료 끌어올려 자영업자 폐업 늘 것”
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,-명동 네이처리퍼블릭 보유세 6624만→9937만원
[미리보는 이데일리신문]‘주주가치 제고’ 깃발 들었지만…기업가치 훼손 우려도,△게임 플랫폼 전쟁
