title_dd,body_dd
회사채 미상환 잔액 사상 첫 500조 돌파,"발행규모는 전월 대비 36.9% 증가한 19조6327억원으로 집계됐다. 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), NH투자증권(5000억원), KB증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원)등이다."
회사채 미상환 잔액 사상 첫 500조 돌파,"일반회사채는 4조8782억원으로 36.3% 증가했다. 다만 발행액 증가액보다 상환액이 크게 늘어 순발행 규모는 3월 1조4320억원에서 지난달 4272억원으로 줄었다. 금융채는 42.6% 늘어난 13조2663억원. 금융지주채가 5650억원으로 169% 증가했다. 은행채와 기타금융채는 각각 48.1%, 32.2% 늘어난 6조3623억원, 6조3390억원. 자산유동화증권(ABS)은 1조4882억원으로 전월대비 2% 증가했다. 프라이머리담보부채권(P-CBO) 발행은 2862억원으로 24.9% 확대됐다."
회사채 미상환 잔액 사상 첫 500조 돌파,금융감독원 관계자는 “회사들이 저금리를 활용해 자금조달에 나서면서 올해만 회사채 발행이 10조 가까이 늘었다”고 설명했다.
회사채 미상환 잔액 사상 첫 500조 돌파,이같은 현상은 하반기에도 이어질 전망이다. 특히 31일로 예정된 금융통화위원회에서 기준 금리 인하 소수의견이 제시될 경우 7~8월 중 금리 인하 기대감이 높아질 전망이다.
회사채 미상환 잔액 사상 첫 500조 돌파,한광렬 NH투자증권 연구원은 “낮아진 지표금리 레벨이 유지되고 기업의 신용 이벤트가 뚜렷히 부각되지 않으면서 신용스프레드 축소 경향이 하반기에도 이어질 것”이라고 전망했다.
회사채 미상환 잔액 사상 첫 500조 돌파,다만 신용스프레드 추가 축소폭은 제한적이다. 저금리 상황이 지속되면서 초우량 등급 회사채와 은행채 간 스프레드 갭이 2010년 이후 평균 수준을 하회하는 등 금리 레벨 부담이 커지고 있기 때문이다.
회사채 미상환 잔액 사상 첫 500조 돌파,회사채 상위 등급(AA 이상)은 스프레드 축소 여력이 제한적인 반면 신용등급 A 이하의 하위 등급에서는 추가적인 스프레드 축소로 인한 강세가 유지될 것으로 전망된다.
회사채 미상환 잔액 사상 첫 500조 돌파,김상만 하나금융투자 연구원은 “금리 상승이나 기업의 신용이슈가 제기될 경우 신용 스프레드 강세가 꺾이겠지만 현재로서는 그 가능성은 낮다”고 분석했다.
회사채 미상환 잔액 사상 첫 500조 돌파,이혁재 DB투자증권 연구원은 “A등급 중에서 상대적으로 펀더멘털이 우수한 업체를 중심으로 접근해야 한다“고 조언했다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,한은 기준금리 인하 기대감
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,안전자산 선호로 자금 몰려
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,"1년새 50조↑, 4월에만 7조↑"
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,"[헤럴드경제=김나래ㆍ원호연 기자] 회사채 미상환 발행잔액이 500조원을 돌파했다. 금융회사와 대기업이 저금리로 조달비용이 저렴해지자 회사채 발행을 크게 늘리고 있다. 미중 무역분쟁으로 인한 불안감이 커지면서 안전자산 선호현상이 강해지는 데다, 한국은행의 기준금리 인하 가능성까지 거론되는 만큼 상당기간 지속될 전망이다."
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,30일 금융감독원에 따르면 4월말 기준 회사채 미상환 잔액은 500조1217억원으로 전월(494조 3702억원) 대비 5조 7515억원 증가했다. 은행채 및 일반 회사채 등을 모두 포함한 수치다. 회사채 미상환 수치가 지난해 3월 450조6000억원이었던 것에 비하면 1년 새 50조 가까이 증가한 셈이다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,"발행규모는 전월 대비 36.9% 증가한 19조6327억원으로 집계됐다. 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), NH투자증권(5000억원), KB증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원)등이다."
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,"일반회사채는 4조8782억원으로 36.3% 증가했다. 다만 발행액 증가액보다 상환액이 크게 늘어 순발행 규모는 3월 1조4320억원에서 지난달 4272억원으로 줄었다. 금융채는 42.6% 늘어난 13조2663억원. 금융지주채가 5650억원으로 169% 증가했다. 은행채와 기타금융채는 각각 48.1%, 32.2% 늘어난 6조3623억원, 6조3390억원. 자산유동화증권(ABS)은 1조4882억원으로 전월대비 2% 증가했다. 프라이머리담보부채권(P-CBO) 발행은 2862억원으로 24.9% 확대됐다."
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,금융감독원 관계자는 “회사들이 저금리를 활용해 자금조달에 나서면서 올해만 회사채 발행이 10조 가까이 늘었다”고 설명했다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,이같은 현상은 하반기에도 이어질 전망이다. 특히 31일로 예정된 금융통화위원회에서 기준 금리 인하 소수의견이 제시될 경우 7~8월 중 금리 인하 기대감이 높아질 전망이다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,한광렬 NH투자증권 연구원은 “낮아진 지표금리 레벨이 유지되고 기업의 신용 이벤트가 뚜렷히 부각되지 않으면서 신용스프레드 축소 경향이 하반기에도 이어질 것”이라고 전망했다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,다만 신용스프레드 추가 축소폭은 제한적이다. 저금리 상황이 지속되면서 초우량 등급 회사채와 은행채 간 스프레드 갭이 2010년 이후 평균 수준을 하회하는 등 금리 레벨 부담이 커지고 있기 때문이다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,회사채 상위 등급(AA 이상)은 스프레드 축소 여력이 제한적인 반면 신용등급 A 이하의 하위 등급에서는 추가적인 스프레드 축소로 인한 강세가 유지될 것으로 전망된다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,김상만 하나금융투자 연구원은 “금리 상승이나 기업의 신용이슈가 제기될 경우 신용 스프레드 강세가 꺾이겠지만 현재로서는 그 가능성은 낮다”고 분석했다.
“쌀때 현금 쌓아두자”...회사채 미상환 잔액 사상 첫 500조 돌파,이혁재 DB투자증권 연구원은 “A등급 중에서 상대적으로 펀더멘털이 우수한 업체를 중심으로 접근해야 한다“고 조언했다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원",올해 4월 기업들이 주식과 채권 발행을 통해 자본시장에서 조달한 자금 규모가 전월 대비 34.8% 늘어난 19조7423억원을 기록했다. 주식은 감소한 반면 회사채 발행규모가 증가한 것으로 나타났다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원",금융감독원은 30일  ‘2019년 4월 중 기업의 직접금융 조달실적’을 발표하고 이같이 밝혔다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원",금감원에 따르면 4월 기업들이 은행 대출이 아니라 자본시장에서 조달한 돈은 총 19조7432억원으로 전월과 비교해 5조990억원(34.8%) 증가했다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원",회사채 발행 규모는 19조6327억원으로 전월(14조3409억원)보다 5조2918억원(36.9%) 늘었다. 사업보고서 제출 이후 기업들의 자금조달 재개로 A등급 이하 일반회사채 및 은행채 등 금융채를 중심으로 증가했다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원","회사별 발행규모는 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), 엔에이치투자증권(5000억원), 케이비증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원) 등의 순이었다."
"국내기업, 올해 4월 직접금융 조달…19조7432억원","주식 발행규모는 1105억원(4건)으로 전월(3033억원·10건)과 비교해 3분의 1 토막이 났다. 유상증자 규모가 950억원(2건)으로 전월(598억원·2건)에 비해 증가했지만, 기업공개의 규모가 155억원(2건)으로 전월(2435억원·8건)에 비해 크게 감소한 결과다."
"국내기업, 올해 4월 직접금융 조달…19조7432억원",단기자금인 기업어음(CP)과 전단채의 발행실적은 총 134조3170억원으로 전월 대비 23조1862억원(20.9%) 증가했다.
"국내기업, 올해 4월 직접금융 조달…19조7432억원","CP 발행은 32조9947억원으로 전월(25조2622억원) 대비 7조7325억원(30.6%) 늘었다. 전단채 발행실적은 101조3223억원으로 전월(85조8686억원) 대비 15조4537억원(18.0%) 증가했다. 지난 4월30일 기준 잔액은 각각 CP 163조8302억원, 전단채 53조9327억원이다."
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,지난달 주식·회사채 발행을 통한 자금조달 규모가 20조원에 육박했다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,30일 금융감독원이 발표한 ‘2019년 4월중 기업의 직접금융 조달실적’에 따르면 지난해 공모를 통한 주식·회사채 발행실적은 19조7432억원으로 전월보다 34.8%(5조990억원) 증가했다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,"주식 발행규모는 1105억원(4건)으로 전월보다 63.6%(1928억원) 감소했다. 기업공개는 155억원으로 93.6%(2280억원) 급감한 반면 유상증자는 950억원으로 58.9%(352억원) 증가했다. 기업공개는 하이제4호기업인수목적, 한화에스비아이기업인수목적 2건이며 유상증자는 이베스트투자증권, 해성옵틱스 등이 단행했다."
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,"회사채 발행규모는 19조6327억원으로 전월보다 36.9%(5조2918억원) 늘었다. 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), NH투자증권(5000억원), KB증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원) 등이 대표적이다."
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,일반 회사채는 4조8782억원으로 36.3%(1조2992억원) 증가했다. 자금용도·만기운영·차환자금 및 중장기채 위주로 발행됐다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,"금융채는 13조2663억원으로 42.6%(3조9640억원) 늘었다. 금융지주채 169.0%(3550억원), 은행채 48.1%(2조650억원), 기타금융채가 32.2%(1조5440억원) 각각 증가했다."
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,자산유동화증권(ABS)은 1조4882억원으로 2.0%(286억원) 소폭 늘었다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,4월말 회사채 미상환 잔액은 500조1217억원으로 1.2%(5조7515억원) 증가했다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,기업어음(CP) 및 전자단기사채 발행실적은 134조3170억원으로 전월보다 20.9%(23조1862억원) 늘었다.
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,"CP는 32조9947억원으로 30.6%(7조7325억원), 전단채는 101조3223억원으로 18.0%(15조4537억원) 각각 증가했다."
4월 주식·회사채 발행 20조 육박… 전월비 35% 늘어,"지난달 말 기준 CP 잔액은 163조8302억원, 전단채는 53조9327억원으로 전월보다 1.8%(2조9163억원), 3.6%(1조8696억원) 각각 늘었다."
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,30일 금융감독원에 따르면 4월 공모를 통한 발행실적은 총 19조7432억원으로 전월대비 5조990억원 증가했다. 주식 발행규모는 1105억원(4건)으로 전월대비 63.6% 급감했다.
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,유상증자가 950억원으로 58.9% 증가했다. 이베스트투자증권(078020)과 해성옵틱스(076610)가 유상증자에 나서 금액이 크게 늘었다. 다만 기업공개(IPO)가 같은기간 8건에서 2건으로 줄면서 금액도 93.6% 급감한 155억원에 그쳤다.
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,"회사채 발행규모는 같은기간 36.9% 증가한 19조6327억원으로 집계됐다. 사업보고서 제출을 마무리한 기업들이 잇따라 발행에 나선 것이다. 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), NH투자증권(005940)(5000억원), KB증권(5000억원), 롯데카드(4600억원), SK네트웍스(001740)(4000억원), 롯데케미칼(4000억원) 등이 발행을 주도했다. 회사채 미상환 잔액은 전월대비 1.2% 늘어난 500조1217억원이다."
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,"일반회사채는 4조8782억원으로 36.3% 증가했다. 다만 발행액 증가액보다 상환액이 크게 늘어 순발행 규모는 3월 1조4320억원에서 지난달 4272억원으로 줄었다. 자금 용도별로는 운영자금과 차환자금이 각각 2조4252억원, 2조4030억원이었다. 1년 이상 5년 미만 중개치는 2조8982억원, 5년 초과 장기채 1조8700억원을 각각 발행했다."
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,"금융채는 42.6% 늘어난 13조2663억원이다. 금융지주채가 5650억원으로 169.0% 증가했다. 은행채와 기타금융채는 각각 48.1%, 32.2% 늘어난 6조3623억원, 6조3390억원이다. 자산유동화증권(ABS)은 1조4882억원으로 전월대비 2.0% 증가했다. 프라이머리담보부채권(P-CBO) 발행은 2862억원으로 24.9% 확대됐다."
4월 회사채 발행 전월比 63.6% 급증…주식 공모는 축소,"기업어음(CP)과 전자단기사채 발행실적은 134조3170억원으로 전월대비 20.9% 증가했다. CP가 32조9947억원, 전단채 101조3223억원으로 18.0% 각각 늘었다. 4월말 기준 CP 잔액은 163조8302억원, 전단채 잔액 53조9327억원이다."
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,(서울=뉴스1) 박응진 기자 = 올해 4월 기업들이 주식·채권 발행을 통해 자본시장에서 조달한 자금 규모가 전월 대비 5조990억원(34.8%) 늘었다. 주식은 감소한 반면 회사채 발행규모가 증가했다.
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,금융감독원이 30일 밝힌 '2019년 4월 중 기업의 직접금융 조달실적'을 보면 4월 기업들이 은행 대출이 아니라 자본시장에서 조달한 돈은 총 19조7432억원으로 전월과 비교해 5조990억원(34.8%) 증가했다.
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,회사채 발행 규모는 19조6327억원으로 전월(14조3409억원)보다 5조2918억원(36.9%) 늘었다. 사업보고서 제출 이후 기업들의 자금조달 재개로 A등급 이하 일반회사채 및 은행채 등 금융채를 중심으로 증가했다.
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,"회사별 발행규모는 우리은행(2조8333억원), 신한은행(2조6590억원), 현대캐피탈(8900억원), 엔에이치투자증권(5000억원), 케이비증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원) 등의 순이었다."
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,"주식 발행규모는 1105억원(4건)으로 전월(3033억원·10건)과 비교해 3분의 1 토막이 났다. 유상증자 규모가 950억원(2건)으로 전월(598억원·2건)에 비해 증가했지만, 기업공개의 규모가 155억원(2건)으로 전월(2435억원·8건)에 비해 크게 감소한 결과다."
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,한편 단기자금인 기업어음(CP)과 전단채의 발행실적은 총 134조3170억원으로 전월 대비 23조1862억원(20.9%) 증가했다.
4월 기업 자본시장 조달자금 19.7조 전월比 34%↑…주식↓ 회사채↑,"CP 발행실적은 32조9947억원으로 전월(25조2622억원) 대비 7조7325억원(30.6%) 늘었다. 전단채 발행실적은 101조3223억원으로 전월(85조8686억원) 대비 15조4537억원(18.0%) 증가했다. 지난 4월30일 기준 잔액은 각각 CP 163조8302억원, 전단채 53조9327억원이다."
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,29일 금융감독원이 발표한 '4월 중 기업의 직접금융 조달실적'에 따르면 주식과 회사채의 총 발행실적은 19조7432억원으로 전월 대비 34.8%(5조990억원) 증가한 것으로 집계됐다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,주식 발행 규모는 1105억원(4건)으로 전월 3033억원(10건)보다 63.6%(1928억원) 감소했다. 기업공개(IPO) 규모가 155억원(2건)으로 전월 2435억원(8건) 대비 93.6%(2280억원) 줄었기 때문으로 풀이된다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,"신규상장 법인은 코스닥시장의 하이제4호기업인수목적(하이제4호스팩), 한화에스비아이기업인수목적(한화에스비아이스팩) 등 2곳이었다."
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,유상증자는 950억원(2건)으로 전월 598억원(2건)보다 58.9%(352억원) 늘었다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,코스닥의 이베스트투자증권과 해성옵틱스 등 2곳이 유증을 했다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,"금감원 관계자는 ""주식은 유상증자가 늘었지만 기업공개 횟수가 8건에서 2건으로 크게 감소하면서 발행 규모도 전월 대비 63.6%나 감소했다""고 설명했다."
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,회사채 발행 규모는 19조6327억원으로 전월 14조3409억원보다 36.9%(5조2918억원) 증가했다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,"우리은행의 발행 규모가 2조8333억원으로 가장 컸고 신한은행(2조6590억원), 현대캐피탈(8900억원), NH투자증권(5000억원), KB증권(5000억원), 롯데카드(4600억원), SK네트웍스(4000억원), 롯데케미칼(4000억원) 등이 뒤를 이었다."
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,회사채 중 일반회사채 발행액은 4조8782억원(54건)으로 전월 3조5790억원(35건)보다 36.3%(1조2992억원) 늘었다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,금융채 발행액은 13조2663억원(187건)으로 전월 9조3023억원(138건) 대비 42.6%(3조9640억원) 증가했다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,자산유동화증권(ABS)은 1조4882억원으로 전월 1조4596억원보다 2%(286억원) 늘었다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,"금감원 관계자는 ""회사채는 사업보고서 제출 후 기업들이 자금조달을 재개하면서 A등급 이하 일반회사채 및 은행채 등 금융채를 중심으로 발행 규모가 전월 대비 36.9% 커졌다""고 말했다."
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,지난달 말 기준 회사채 미상환 잔액은 500조1217억원으로 전월 대비 1.2%(5조7515억원) 늘었다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,지난달 기업어음(CP)과 전자단기사채 발행금액은 134조3170억원으로 전월 111조1308억원보다 20.9%(23조1862억원) 증가했다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,CP 발행액은 32조9947억원으로 전월 25조2622억원 대비 30.6%(7조7325억원) 늘었고 전단채도 101조3223억원으로 전달 85조8686억원보다 18%(15조4537억원) 늘었다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,지난달 30일 기준 잔액은 CP가 163조8302억원으로 전월 160조9139억원 대비 1.8%(2조9163억원) 증가했다.
4월 기업 주식발행 전월比 64% 감소·회사채 37% 증가,같은 시간 전단채의 잔액은 53조9327억원으로 전월 52조631억원보다 3.6%(1조8696억원) 늘었다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,신차장기렌트카 및 자동차리스 비교견적 업체 ‘아이젠카’에서는 월500백대 판매돌파기념 5월 1등견적  개소세인하 초특가 무보증장기렌터카 한정프로모션 긴급특가행사를알렸다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,이번 프로모션은 최저 견적으로 비교하여 고객감사 업체별 1등 견적 특별 프로모션 행사다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,보증금 없는 신차 장기렌트카 자동차리스 가격비교를 실시하고 있는 아이젠카는 월 대여료만 내면 장기렌트카 자동차리스 이용이 가능하기 때문에 사용자들의 부담을 덜어주고 있다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,장기리스 및 장기렌트카는 최소 24개월에서 최대 60개월까지 렌트사 명의의 차량을 자신의 차처럼 이용한 후 계약 만기 시 인수나 반납을 선택할 수 있는 상품이다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,'아이젠카’ 사업부에서는 신차장기렌트카뿐 아니라 신차할부 및 신차자동차리스 프로그램도 가지고 있어 자동차 구입 시 차량가격을 비교 분석할 수 있는 시스템을 가동하고 있다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,렌터카업체들의 특판 가격과 계약만료 시 차량가격을 비교 분석할 수 있는 시스템을 갖추고 있어 소비자들이 계약기간 종료 후 차량 금액을 미리 알아볼 수 있다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,여기에 무보증장기렌트카(보증금없는장기렌트카) 이용을 권장하기 위하여 심사기준을 낮추고 보증보험도 가입하지 않아도 되는 상품을 출시하여 초기비용의 부담이 큰 소비자에게 도움을 주고 있다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,‘아이젠카’ 비교견적은 공정한 심사를 거쳐 검증된 곳에서만 제공받으며 여러 종류의 자동차중에서도 자신의 현재 상황에 맞는 장기렌트카를 추천받을 수도 있어 보다 편리한 이용이 가능하다.
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,"‘아이젠카’에 제휴된 장기렌탈 업체로는 롯데렌터카장기렌트(신차장), SK렌트카, AJ장기렌터카, 한진렌터카, 레드캡 장기렌트카 등이 있고, 자동차리스렌탈을 이용할 수 있는 메이저급 캐피탈사로는 현대캐피탈 리스장기렌트, JB우리캐피탈, KB국민캐피탈, BNK캐피탈, 아주캐피탈, 롯데캐피탈, 하나캐피탈, 메리츠캐피탈, 오릭스 장기렌터카 등이 있다. 홈쇼핑 장기렌트카에서 판매를 하는 곳으로는 AJ홈쇼핑 장기렌터카, SK홈쇼핑 장기렌터카, KT롯데홈쇼핑 장기렌터카 등이 제휴되어 있어 리스렌터사별 견적 비교와 특판 할인까지 적용이 된다면 가장 효율적인 비용으로 신차를 이용할 수 있게 되는 것이다."
‘아이젠카’ 6월 신차장기렌트카·자동차리스 25%특가 1등견적 월 500대 판매돌파기념 초기비용없는무보증 리스렌터카 할인가격비교!,또한 장기렌트카·자동차리스사 별 현재 진행되고 있는 프로모션 외에도 ‘아이젠카’의 단독 핫딜(렌터사와 업체의 콜라보 상품) 프로모션등을 통해 아주 저렴한 비용으로 신차오토리스와 장기렌트카를 이용할 수 있다.
