title_dt,body_dt
"손태승 우리금융 회장, 다음 M&A 타깃은?","최근 우리금융은 KDB산업은행으로부터 KDB생명 인수를 제안 받았지만, 실적이 좋지 않고 가격도 높아 인수할 가능성은 낮은 것으로 관측되고 있다."
"손태승 우리금융 회장, 다음 M&A 타깃은?","◇우리카드, 롯데카드 합병하면 시장점유율 2위로 '우뚝'"
"손태승 우리금융 회장, 다음 M&A 타깃은?","카드업계는 벌써부터 우리금융이 롯데카드를 M&amp;A했을 때를 가정해 시장 재편이 일어날 것으로 예측하고 있다. 카드업계는 그동안 신한·삼성·국민·현대 등 상위 4개 카드사와 롯데·우리·하나 등 하위 3개 카드사로 굳어져 있었다. 지난해말 기준 카드업계는 신한카드 22.0%, 삼성카드 19.0%, 국민카드 15.9%, 현대카드 15.2% 등 4강(强)과 롯데카드 11.0%, 우리카드 8.5%, 하나카드 8.2% 등 3약(弱)이 시장점유율(이용실적)을 나눠 갖고 있다. 그러나 롯데카드와 우리카드가 합병하게 되면 시장점유율이 19.5%로 치솟으며 2위로 도약, 이 구도가 완전히 깨지게 된다. 자산으로 따져도 비슷한 상황이다. 지난 3월말 기준으로 자산은 신한카드(29조4558억원), 삼성카드(23조3036억원), 국민카드(20조2120억원), 현대카드(15조9784억원), 롯데카드(12조9903억원), 우리카드(9조6648억원), 하나카드(7조9563억원) 순인데 우리카드와 롯데카드가 합병하게 되면 자산이 22조6551억원으로 불어나며 2위인 삼성카드와 근소한 차이가 된다."
"손태승 우리금융 회장, 다음 M&A 타깃은?","카드업계 관계자는 ""만약 우리카드가 롯데카드를 합병하게 되면 시장점유율이 20%에 육박하며, 메이저업체가 된다""며 ""그렇게 되면 삼성카드로부터 코스트코 가맹점 계약을 뺐어온 현대카드는 물론이고 국민카드까지 마이너업체로 전락할 수도 있다""고 내다봤다. 결국 시장이 신한·우리(+롯데)·삼성 3강(强)과 국민·현대·하나 3약(弱)으로 재편된다는 것이다."
"롯데지주, 1조4천억원어치 롯데카드 주식 처분 결정",롯데지주는 자회사인 롯데카드 주식 5천966만4814주를 1조3810억5491만30원에 처분하기로 결정했다고 오늘(27일) 공시했습니다.
"롯데지주, 1조4천억원어치 롯데카드 주식 처분 결정","처분 후 롯데지주가 가질 롯데카드 지분은 13.95%입니다. 여기에 롯데캐피탈, 롯데호텔, 신동빈 회장 등의 지분을 합친 20%의 지분은 롯데그룹에 남겨둘 계획입니다."
"롯데지주, 1조4천억원어치 롯데카드 주식 처분 결정","롯데지주는 ""본계약이 체결됨에 따라 빠른 시일 내에 관계기관의 승인 절차를 진행하여 회사가 조속히 안정화 될 수 있도록 협력할 예정""이라고 밝혔습니다."
"[속보]키움·토스뱅크, 새 인터넷은행 예비인가 불허","최종구 금융위원장은 이날 서울 광화문 정부청사에서 브리핑을 통해 ""금융위는 인터넷전문은행 예비인가 신청과 관련해 외부 평가위원회 의견과 금융감독원의 심사 결과를 담아 키움뱅크와 토스뱅크 두 곳 모두 불허하기로 결정했다""고 밝혔다."
"[속보]키움·토스뱅크, 새 인터넷은행 예비인가 불허","키움증권과 모기업 다우기술을 주축으로 한 키움뱅크는 하나은행과 SK텔레콤, 11번가 외에도 사람인HR, 한국정보인증, 코리아세븐, 롯데멤버스 등 28개사 주주사로 구성됐다."
"[속보]키움·토스뱅크, 새 인터넷은행 예비인가 불허","간편송금 애플리케이션(앱) '토스' 운영업체 비바리퍼블리카가 컨소시엄을 이끄는 토스뱅크에는 한화투자증권과 굿워터캐피탈, 알토스벤처스, 리빗캐피탈, 한국전자인증, 뉴베리글로벌(베스핀글로벌), 그랩(무신사) 등 8개사가 참여했다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","24일 금융위원회는 ""금융감독원은 외부평가위원회를 구성해 24~26일 예비인가 신청자가 제출한 사업계획 등의 타당성을 평가하고 있다""며 ""금융위는 오는 26일 오후 4시 전체회의를 열고 평가의견 등을 감안해 예비인가 여부를 의결할 예정""이라고 밝혔다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""",평가위는 금융·법률·소비자·핀테크·회계·정보기술(IT)보안·리스크관리 등 분야별 전문가 7인으로 구성됐다.
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""",현재 인가 신청서를 낸 곳은 키움뱅크와 토스뱅크 등 총 2곳. 앞서 '애니밴드스마트은행(가칭)'은 기본적인 자료인 자본금·주주구성 관련 신뢰할 수 있는 신청서류가 미비하다는 이유로 지난 7일 신청이 반려됐다.
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","키움증권과 모기업 다우기술을 주축으로 한 키움뱅크는 하나은행과 SK텔레콤, 11번가 외에도 사람인HR, 한국정보인증, 코리아세븐, 롯데멤버스 등 28개사 주주사로 구성됐다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","간편송금 앱 '토스' 운영업체 비바리퍼블리카가 컨소시엄을 이끄는 토스뱅크에는 한화투자증권과 굿워터캐피탈, 알토스벤처스, 리빗캐피탈, 한국전자인증, 뉴베리글로벌(베스핀글로벌), 그랩(무신사) 등 8개사가 참여했다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","정부는 최대 2곳에 인가를 내준다는 방침이나, 두 곳 모두 받을 수 있을지는 불투명하다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","토스뱅크는 혁신성이 강점으로 꼽히나, 자금조달력이 약점이라는 지적을 받고 있다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","토스 컨소시엄은 앞서 신한금융그룹과 손잡고 제3 인터넷은행 설립을 추진해왔다. 하지만 신한금융의 불참 선언에 이어 현대해상, 카페24, 직방 등 주요 참여사들이 줄줄이 이탈하며 좌초 위기에 놓인 바 있다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","비바리퍼블리카(토스)는 '금융주력자' 지위로 60.8% 이상의 토스뱅크 지분을 확보한다는 계획을 제출했지만, 시장에서는 지난해 영업손실 444억7000만원을 기록하며 수년째 적자를 벗어나지 못하고 있는 비바리퍼플리카의 자본력에 대한 의심의 눈초리를 거두지 못한 상황이었다.인터넷전문은행을 설립하기 위해서는 최소 250억원의 초기 자본금이 필요하고 이후 1조원 이상을 확충해야 한다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","이에 이승건 토스 대표는 지난 23일 중구 동대문디자인플라자(DDP)에서 열린 '코리아 핀테크 위크 2019'에서 기자들과 만나 ""제3인터넷은행 운영에 필요한 자금을 조달하는데는 전혀 걱정이 없다""며 일각의 우려를 일축했다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","이 대표는 ""해외에서 토스가 인지도가 높기 때문에 글로벌 투자 시장에서 그정도 자금조달을 하는 건 토스에게 어렵지 않다""며 ""자금조달에는 전혀 걱정이 없다""고 말했다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","다만 ""토스뱅크의 대주주 비바리퍼블리카는 통계청 표준산업 분류에 따라 비금융 주력자로 보기 어렵다""는 최종구 금융위원장의 최근 발언은 희망적이다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","앞서 비바리퍼블리카는 토스뱅크 예비인가를 신청하면서 '금융주력자' 지위로 60.8% 이상의 지분을 확보한다는 계획을 제출했다. 하지만 전자금융업자로 등록된 비바리퍼블리카를 금융주력자로 판단할지, 비금융주력자로 봐야 할지에 대해 의견이 분분한 상황이었다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","만약 비금융주력사로 정의가 내려지면, 토스는 계획한 지분 60.8%를 확보하지 못하고 최대 34%까지만 보유할 수 있게 된다. 이런 가운데 최 위원장이 이같은 발언은 사실상 비바리퍼블리카가 금융주력자 지위로서 토스뱅크의 대주주가 될 수 있다는 뜻으로 해석, 예비인가에 걸림돌이 제거됐다는 관측도 나오고 있다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""","키움뱅크의 경우 튼튼한 자본력을 갖춘 주주들로 구성, 안정성에서 높은 평가를 받고 있다. 반면 대주주인 키움증권이 기존 은행권과 얼마나 차별화된 혁신적인 서비스를 내놓을 수 있을지 의문이라는 시각이 팽배하다."
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""",예비인가 심사는 1000점 만점으로 ▲자본금 및 자금조달방안 100점 ▲대주주 및 주주구성계획 100점 ▲사업계획 700점 ▲인력·영업시설·전산체계·물적설비 100점 등으로 구성된다.
"금융당국 ""제3인터넷銀 예비인가 26일 오후 발표""",한편 예비인가자의 인터넷전문은행 사업계획 상세 브리핑은 오는 28일 오전 10시 은행연합회에서 별도 진행할 예정이다.
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,우리은행이 MBK파트너스와 함께 롯데카드를 잡게 됐다. 당장은 20% 지분만 갖지만 이후 인수 교두보를 확보했다는 평가다. 금융지주 출범 이후 자산운용사와 신탁사 등을 인수합병(M&amp;A)한 우리금융이 비(非)은행권 부문을 얼마나 키워 낼지에 관심이 쏠린다.
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,"롯데지주는 21일 “지난 3일 한앤컴퍼니를 롯데카드 매각 우선협상대상자로 선정했으나 지난 13일 배타적 우선협상 기간이 만료됐다”면서 “MBK파트너스와 구체적인 조건을 우선 협의하겠다”고 공시했다. 한앤컴퍼니의 최고경영자(CEO)가 검찰 조사를 받자 오는 10월까지 금융사 지분을 정리해야 하는 롯데그룹이 선회한 것으로 풀이된다. 롯데카드 지분 60%를 MBK파트너스가, 20%를 우리은행이 갖게 된다. 나머지 20%는 롯데그룹이 보유하고 이사회에도 참여한다."
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,하지만 MBK파트너스는 사모펀드라 이후 롯데카드를 다시 파는 것이 당연한 수순으로 여겨진다. 이 경우 인수전에서 우리금융이 유리하다. 지난 1월 우리금융지주 출범식에서 손태승 우리금융지주 회장 겸 우리은행장도 “규모가 있는 곳은 다른 곳과 함께 지분을 갖고 있다가 인수하는 방식도 있다”고 밝혔다.
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,"지난 1월 출범한 우리금융지주는 동양자산운용과 ABL자산운용 등 2곳을 인수했고, 국제자산신탁은 지분 인수 양해각서를 체결한 상태다. 우리은행 시절 투자한 아주캐피탈은 내년 중 아주저축은행과 함께 계열사에 편입할 전망이다."
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,우리은행 관계자는 “재무적 투자자로서 (롯데카드) 이사회나 경영에는 참여하지 않는다”면서도 “향후 롯데카드와 정보 공유나 마케팅 등의 제휴를 맺고 협업 방법을 논의할 수 있다”고 밝혔다.
롯데카드 잡은 우리은행… 카드업계 지각변동 촉각,카드업계 관계자는 “롯데카드의 유통업계과 우리카드의 은행권 고객 기반이 더해져 시너지를 낼 수 있을 것”이라고 평가했다. 두 카드가 합쳐지면 시장점유율 10% 미만인 소형 카드사는 하나카드(8.3%)만 남게 된다. 인수전에 참가했던 하나금융에는 뼈아픈 결과가 될 수 있다.
"코스피200, 휠라코리아·신세계인터 등 신규 편입","주가지수운영위원회는 코스피 200 4종목, 코스닥 150 12종목, KRX 300 20종목을 각각 교체하기로 결정했다. 변경은 오는 6월 14일부터 적용된다."
"코스피200, 휠라코리아·신세계인터 등 신규 편입",코스피 200에 신규 편입된 종목은 ▲휠라코리아 ▲신세계인터내셔날 ▲한일현대시멘트 ▲애경산업 등이다. 제외된 종목은 ▲SBS ▲한일홀딩스 ▲무학 ▲팜스코 등이다. 이번 코스피 200 구성종목 변경 이후 시가총액 비중은 유가증권시장 전체 시가총액 대비 89.8%다.
"코스피200, 휠라코리아·신세계인터 등 신규 편입",코스닥 150에서는 ▲포스코케미칼 ▲유니슨 ▲동국S&amp;C ▲평화전공 ▲인터파크 ▲골프존뉴딘홀딩스 ▲인터로조 ▲바디텍메드 ▲피에스케이홀딩스 ▲유진테크 ▲인터플렉스 ▲상상인 등 12개 종목이 제외됐다.
"코스피200, 휠라코리아·신세계인터 등 신규 편입",편입 종목은 ▲천보 ▲에코프로비엠 ▲인선이엔티 ▲이엠코리아 ▲에이비엘바이오 ▲유틸렉스 ▲알테오젠 ▲강스템바이오텍 ▲올릭스 ▲와이솔 ▲넥슨지티 ▲슈피겐코리아 등이다. 시가총액 비중은 코스닥시장 전체 시가총액 대비 51.1%다.
"코스피200, 휠라코리아·신세계인터 등 신규 편입",KRX300에서는 총 20종목이 교체됐다. ▲SK디스커버리 ▲씨에스윈드 ▲한진 ▲롯데관광개발 ▲빙그레 ▲매일유업 ▲메지온 ▲크리스탈 ▲오스코텍 ▲아미코젠 ▲에이치엘비생명과학 ▲에스티큐브 ▲녹십자셀 ▲레고켐바이오 ▲삼진제약 ▲대덕전자 ▲롯데정보통신 ▲파트론 ▲아프리카TV ▲아주캐피탈 등이 편입됐다.
"코스피200, 휠라코리아·신세계인터 등 신규 편입","코스피200 계열지수인 코스피100, 코스피50은 각각 6종목과 3종목이 교체됐다. 코스피 100 신규 편입 종목은 ▲GS건설 ▲삼성엔지니어링 ▲BGF리테일 ▲대우조선해양 ▲쌍용양회 ▲휠라코리아 등이다. 코스피 50 신규 편입 종목은 ▲삼성전기 ▲LG유플러스 ▲현대건설 등이다."
'제3인터넷은행' 발표 임박…승자는 누구?,"21일 금융당국에 따르면 금융위원회와 금융감독원은 이르면 이번주 예비인가 업체를 선정, 발표할 예정이다. 일각에서는 지난 2015년 발표 당시와 마찬가지로 당국이 이르면 이번 주말(26일)에 발표할 것이라는 관측을 내놓고 있다."
'제3인터넷은행' 발표 임박…승자는 누구?,"금융당국 관계자는 ""현재 금감원에서민간전문가로 구성된 외부평가위원회의 합숙 심사가 진행되고 있다""며 ""이르면 이번 주말께 결론이 나올 가능성이 높다""고 말했다."
'제3인터넷은행' 발표 임박…승자는 누구?,현재 인가 신청서를 낸 곳은 키움뱅크와 토스뱅크 등 총 2곳. 앞서 '애니밴드스마트은행(가칭)'은 서류 미비를 이유로 신청이 반려됐다.
'제3인터넷은행' 발표 임박…승자는 누구?,"키움증권과 모기업 다우기술을 주축으로 한 키움뱅크는 하나은행과 SK텔레콤, 11번가 외에도 사람인HR, 한국정보인증, 코리아세븐, 롯데멤버스 등 28개사 주주사로 구성됐다."
'제3인터넷은행' 발표 임박…승자는 누구?,"간편송금 앱 '토스' 운영업체 비바리퍼블리카가 컨소시엄을 이끄는 토스뱅크에는 한화투자증권과 굿워터캐피탈, 알토스벤처스, 리빗캐피탈, 한국전자인증, 뉴베리글로벌(베스핀글로벌), 그랩(무신사) 등 8개사가 참여했다."
'제3인터넷은행' 발표 임박…승자는 누구?,금융당국은 최대 2개사까지 인터넷전문은행 인가를 내준다는 방침이다.
'제3인터넷은행' 발표 임박…승자는 누구?,"하지만 2곳 모두 인가를 받게 될지는 불투명하다. 앞서 출발한 1, 2 인터넷은행인 케이뱅크와 카카오뱅크가 각각 대주주적격성 심사로 발목이 잡히면서 경영에 어려움을 겪는 등 최근 업계 상황이 달라졌기 때문이다."
'제3인터넷은행' 발표 임박…승자는 누구?,"케이뱅크는 지난 2017년 4월 국내 최초 인터넷전문은행으로 출범, 이듬해 6월 말 기준 총자산 1조8000억원의 인터넷전문은행으로 성장했다. 그러나 케이뱅크 대주주로 올라서려던 KT가 공정거래법 위반 혐의로 검찰에 고발당하면서 계획이 어그러졌다."
'제3인터넷은행' 발표 임박…승자는 누구?,케이뱅크는 지난 1월 KT가 최대주주로 올라설 것을 감안해 5919억원의 유상증자를 의결했지만 KT의 공정위 조사로 금융당국의 대주주 적격성 심사가 중단되며 추가 자금 확보에 어려움을 겪게 된 것이다. 케이뱅크는 여러 차례에 걸쳐 대출상품 판매를 중단하는 등 정상영업에 어려움을 겪고 있어 시장의 우려를 사고 있다.
'제3인터넷은행' 발표 임박…승자는 누구?,"카카오뱅크 역시 김범수 의장의 공정거래법 위반 전력이 문제가 되면서 대주주 적격성 심사에 빨간불이 들어왔다. 현행 인터넷전문은행특례법은 대주주 적격성 요건으로 최근 5년간 금융관련법령, 독점규제 및 공정거래에 관한 법률, 조세범처벌법, 특정경제범죄가중처벌법 등의 위반으로 벌금형 이상에 해당하는 형사처벌을 받은 적이 없어야 한다고 규정하고 있다."
'제3인터넷은행' 발표 임박…승자는 누구?,이에 금융권 안팎에서는 더 이상 대주주 적격성 리스크가 반복되지 않도록 사전에 제대로 걸러내야 한다는 목소리가 높아져 왔다.
'제3인터넷은행' 발표 임박…승자는 누구?,업계에 따르면 평가위원들도 혁신성 외에도 안정성에 대해 주안점을 두고 심사를 진행 중인 것으로 알려졌다.
'제3인터넷은행' 발표 임박…승자는 누구?,실제 평가위원회의 심사항목을 살펴보면 안정성 비중이 상당히 높아졌음을 알 수 있다. 평가는 1000점 만점으로 ▲자본금 및 자금조달방안 100점 ▲대주주 및 주주구성계획 100점 ▲사업계획 700점 ▲인력·영업시설·전산체계·물적설비 100점 등으로 구성된다. 첫 인터넷전문은행 선정 작업을 진행했던 지난 2015년 예비인가 당시와 유사하다.
'제3인터넷은행' 발표 임박…승자는 누구?,"그러나 구체적인 항목을 보면 자본금조달방안의 적정성(자금조달의 현실성 및 추가적 자금조달 방안 적정성) 항목이 2015년 40점에서 올해 60점으로 높아졌고, 사업계획의 안정성(적정수익의 지속창출, 주요주주의 자금 등 투자의지, 장기간 안정적 경영 가능) 항목이 50점에서 100점으로 대폭 높아졌다. 또 사업계획(혁신성) 중 금융발전 항목도 50점에서 70점으로 높여 혁신성에 대한 주문도 강화됐다."
'제3인터넷은행' 발표 임박…승자는 누구?,"이에 불안해진 곳은 토스뱅크다. 토스 컨소시엄은 앞서 신한금융그룹과 손잡고 제3 인터넷은행 설립을 추진해왔다. 하지만 신한금융의 불참 선언에 이어 현대해상, 카페24, 직방 등 주요 참여사들이 줄줄이 이탈하며 좌초 위기에 놓인 바 있다."
'제3인터넷은행' 발표 임박…승자는 누구?,"비바리퍼블리카는 '금융주력자' 지위로 60.8% 이상의 토스뱅크 지분을 확보한다는 계획을 제출했지만, 시장에서는 지난해 영업손실 444억7000만원을 기록하며 수년째 적자를 벗어나지 못하고 있는 비바리퍼플리카의 자본력에 대한 의심의 눈초리를 거두지 못하고 있다."
'제3인터넷은행' 발표 임박…승자는 누구?,케이뱅크와 카카오뱅크의 사례를 보면 인터넷전문은행을 설립하기 위해서는 최소 250억원의 자본금이 필요하며 이후 1조원 이상이 필요한 것으로 알려졌다.
'제3인터넷은행' 발표 임박…승자는 누구?,반면 키움뱅크 컨소시엄은 튼튼한 자본력을 갖춘 주주들로 구성됐다는 점에서 업계 안팎에서는 안정성 측면에 높은 점수를 주고 있다. 반면 혁신성은 다소 아쉽다는 지적을 내놓고 있다.
'제3인터넷은행' 발표 임박…승자는 누구?,"전배승 케이프투자증권 연구원은 ""자본력에서는 키움뱅크가, 금융혁신 측면에서는 토스뱅크가 우위에 있다고 볼 수 있다""며 ""개인 신용대출을 주로 취급한 기존 인터넷전문은행인 카카오뱅크, 케이뱅크와는 차별적인 사업모델을 추구할 것으로 보여 은행권 내 경쟁강도에 미치는 영향은 크지 않을 것""이라고 평가했다."
여신금융협회장 인선 본격 시동…뜨거운 선거전 예고,"8일 금융권에 따르면 여신금융협회는 오는 14일 이사회를 열고 차기 회장을 선출하기 위한 회장후보추천위원회(이하 회추위) 개최 일정을 잡기로 했다. 회추위는 카드사 7명, 캐피탈사 7명 등 기존 이사회 이사 14명과 감사 1명 등 15명으로 구성된다. 후보 모집 공고 기간은 15일부터 열흘간이 될 전망이다."
여신금융협회장 인선 본격 시동…뜨거운 선거전 예고,차기 회장 선출은 후보 공고 이후 회추위의 후보자 면접 및 투표 등을 거친다. 회추위가 단일 후보를 총회에 추천하면 전체 회원사가 모이는 총회에서 찬반 투표를 통해 최종 선출하는 방식이다. 여신협회장의 임기는 3년이다.
여신금융협회장 인선 본격 시동…뜨거운 선거전 예고,11대째인 김덕수 회장의 임기는 다음달 15일까지로 현 회장의 임기가 끝나기 전에 선출 절차를 마쳐 공백이 없도록 하겠다는 게 협회 계획이다.
