title_dt,body_dt
"롯데쇼핑, 롯데카드 지분 20% 취득한다",롯데그룹은 2017년 10월 지주회사 체제로 전환했다. 이후 공정거래법상 일반 지주사는 금융 자회사 주식을 보유할 수 없다는 규정을 따르기 위해 롯데카드와 롯데손해보험의 매각을 추진했다. 지난 5월 말에는 롯데지주 소유 롯데카드 지분 79.83%를 사모펀드(PEF) 운용사인 MBK파트너스와 우리은행 컨소시엄에 총 1조3810억원을 받고 파는 계약을 맺었다. 이번 거래는 그 후속 작업으로 지주사 잔여 지분과 다른 계열사 보유 지분을 한꺼번에 롯데쇼핑에 몰아주기 위한 것이다.
"롯데쇼핑, 롯데카드 지분 20% 취득한다",대형마트는 신용카드사와의 사업 연계성이 가장 높은 분야 중 하나다. 카드 사용액에 따른 수수료 적립 등 마케팅을 수단으로 활용할 수 있다. 마트 결제 기록으로 빅데이터 사업도 가능하다. 롯데카드 관계자는 “그룹 내에서 가장 시너지가 큰 롯데쇼핑이 롯데카드 그룹 잔여 지분을 모두 넘겨받아 계속 보유할 것”이라고 설명했다.
"롯데쇼핑, 롯데카드 지분 20% 취득 결정(종합)","취득 금액은 3천287억원으로, 작년 말 자기자본의 2.65%에 해당한다. 취득 방법은 장외취득이다."
"롯데쇼핑, 롯데카드 지분 20% 취득 결정(종합)",앞서 롯데지주는 지주회사의 행위제한 위반 해소를 위해 자회사 롯데카드 주식 1천42만4천39주를 약 2천292억원에 처분하기로 했다고 공시했다. 처분 후 롯데지주의 롯데카드 지분비율은 0%다.
한화그룹도 ESG채권 발행,"26일 투자은행(IB)업계에 따르면 한화에너지의 미국법인인 한화에너지USA홀딩스는 다음달 말 글로벌 투자자를 대상으로 3억달러(약 3500억원) 규모 그린본드를 발행할 계획이다. 만기는 3~5년 수준으로 검토하고 있다. 산업은행과 스탠다드차타드(SC)증권, 씨티글로벌마켓증권, 크레디아그리콜이 발행 주관을 맡고 있다."
한화그룹도 ESG채권 발행,"한화에너지USA홀딩스는 조달 자금을 미국 현지 태양광발전 투자에 사용할 방침이다. 한화에너지는 한화그룹 태양광사업 중 시스템·발전 부문을 맡고 있다. 한화케미칼(폴리실리콘), 한화큐셀(셀·모듈), 한화종합화학(시스템)을 아우르는 태양광 밸류체인의 핵심 계열사 중 하나다."
한화그룹도 ESG채권 발행,한화그룹은 이번 그린본드 발행으로 국내 10대 그룹 중 다섯 번째로 ‘환경·사회·지배구조(ESG)’ 금융시장에 진입할 전망이다. 2016년 현대캐피탈(그린본드 5억달러)을 시작으로 열린 민간기업의 ESG 금융시장은 한동안 정체 상태에 머물다가 지난해부터 참여 기업이 눈에 띄게 늘었다. 국내 기업의 올 1~5월 ESG 채권 발행금액은 약 5조6200억원으로 지난해 전체 발행금액(4조9000억원)을 넘어섰다.
한화그룹도 ESG채권 발행,과거엔 공기업과 은행 위주였던 발행기업도 갈수록 다양해지고 있다. 환경과 사회공헌의 중요성이 커지는 가운데 정부가 강력하게 친환경정책을 추진하면서 발행 열기가 민간 영역으로도 빠르게 확산하고 있다는 분석이다. 지난해 롯데물산(지속가능채권 2억달러)과 LG디스플레이(그린본드 3억달러)에 이어 올 4월엔 LG화학이 민간기업 사상 최대인 15억6000만달러(그린본드) 규모로 ESG 채권을 발행했다. 포스코도 다음달 중반을 목표로 5억달러어치 발행을 준비하고 있다.
한화그룹도 ESG채권 발행,IB업계 관계자는 “정부가 친환경 정책을 펴는 동시에 이달 직접 ESG 채권을 발행하는 등 큰 관심을 나타낸 결과”라며 “그동안 시장 상황을 지켜보던 여러 기업이 이제는 본격적으로 ESG 채권 발행을 검토할 가능성이 높다”고 말했다.
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"데모데이는 롯데액셀러레이터가 초기 스타트업을 선발해 종합 지원하는 엘캠프(L-Camp) 프로그램의 마지막 단계로, 이번이 5회째다."
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"이날 행사에는 엘캠프 5기 및 롯데그룹 사내벤처 등 총 24개사가 참여해 전시부스에서 상품 및 서비스 등을 선보였다. 이중 ‘코너마켓’(유아동 중고의류 리세일 서비스), ‘라이트 브라더스’(프리미엄 자전거 중고거래 플랫폼), ‘스티팝’(글로벌 이모티콘 플랫폼) 등 11개사는 사업을 소개하는 프레젠테이션도 진행했다."
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"이 자리에는 롯데지주 및 주요 계열사의 신사업담당 임직원, 국내외 유수의 투자기관 관계자 400여 명이 참석해 투자여부를 타진해보고, 스타트업들과 협업 방안을 논의했다."
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"엘캠프는 롯데액셀러레이터의 대표적인 스타트업 육성 프로그램으로, 초기 벤처회사를 선발해 6개월 단위로 창업지원금, 사무공간, 사업컨설팅 등을 지원한다. 벤처캐피탈 등 여러 투자자에게 직접 사업을 소개함으로써 후속투자의 가능성을 높일 수 있는 데모데이에 참여할 수 있고 롯데 계열사들과의 실질적인 사업연계가 활발하다는 점에서 스타트업들로부터 큰 호응을 얻고 있다."
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,롯데액셀러레이터는 2016년부터 엘캠프 프로그램을 통해 총 82개사를 지원해왔다. 이 중 엘캠프 1~4기 스타트업 61개사의 기업가치는 약 3.4배 성장했으며 절반 이상은 후속투자 유치에 성공했다. 직접 고용은 342명에서 694명으로 약 2배 증가했다.
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"올 상반기에 운영된 엘캠프 5기의 성장도 눈여겨볼 만하다. 마감 할인하는 식음료를 판매, 구매할 수 있는 커머스 플랫폼을 운영하는 ‘라스트오더’, 24시 즉시 배달 온라인 편의점 ‘나우픽’은 엘캠프 지원을 받는 동안 각 20억원, 6억원의 후속투자를 유치한 바 있다."
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,"롯데액셀러레이터는 7월 초부터 엘캠프 6기를 모집할 예정이다. O2O, 핀테크, 물류·유통 분야뿐 아니라 인공지능, 로봇, 하이테크 분야의 스타트업을 적극 발굴, 육성한다는 계획이다"
“스타트업 성공의 산실”…롯데액셀러레이터 데모데이 개최,황각규 롯데지주 대표이사 겸 롯데액셀러레이터 이사회 의장은 “그간 롯데액셀러레이터는 스타트업과 대기업 모두가 윈윈할 수 있는 선순환 구조의 창업생태계가 자리잡을 수 있도록 노력해왔다”며 “한국의 우수한 스타트업들이 국내뿐만 아니라 세계시장에서도 주목 받을 수 있도록 더욱 적극적으로 지원하겠다”고 말했다.
'첫 부산 연고' BNK 썸 여자프로농구단 공식 창단,"창단식에는 이병완 한국여자농구연맹(WKBL) 총재 및 방열 대한농구협회장 등 체육계 인사들과 유재수 경제부시장 및 김지완 BNK금융그룹 회장, 구단을 운영할 이두호 BNK캐피탈 대표 등이 참석해 농구단의 힘찬 출발을 축하했다. BNK 썸 여자프로농구단은 지난해 WKBL이 위탁 운영했던 OK저축은행 농구단을 BNK캐피탈이 인수하는 형태로 신규 창단됐다."
'첫 부산 연고' BNK 썸 여자프로농구단 공식 창단,"BNK캐피탈은 유영주 감독을 비롯해 코치진 전원을 여성으로 선임해 남성 지도자 일변도인 여자프로농구계에서 새로운 변화를 시도했다. 앞으로 부산 시민들이 농구 경기장을 더욱 많이 찾을 수 있도록 티켓 수익금 대부분을 관중들에게 기념품이나 경품으로 제공한다. 또 지역 유망주를 발굴, BNK 썸 농구단을 통해 리그를 대표하는 스타 선수로 성장시켜 나가고 파이팅 넘치는 경기력을 바탕으로 리그에서 가장 사랑받는 농구단으로 거듭난다는 계획이다."
'첫 부산 연고' BNK 썸 여자프로농구단 공식 창단,"구단은 창단식에서 선수 유니폼과 엠블럼, 마스코트 등을 공개하고 지역 농구 저변 활성화와 인재 육성을 위해 부산대, 동주여고, 울산 화봉고, 마산여고 등 부·울·경 지역 여자 농구부에게 2000만원 상당의 농구용품도 전달했다."
'첫 부산 연고' BNK 썸 여자프로농구단 공식 창단,"이 대표는 ""BNK 썸 여자프로 농구단 창단을 통해 여자 프로농구에 새바람이 불기를 바란다""며 ""수준 높은 경기력과 차별화된 서비스로 최고 인기 구단으로 거듭나겠다""고 전했다."
'첫 부산 연고' BNK 썸 여자프로농구단 공식 창단,한편 BNK 썸 여자프로 농구단은 향후 일본 전지훈련과 박신자컵 출전 등을 통해 실전 경험을 쌓고 오는 10월부터 2019-2020년 리그에 본격적으로 참가할 예이다.
대기업 내부거래 94%가 경쟁 없는 '수의계약',19일 기업 평가 사이트 CEO스코어에 따르면 공정거래위원회가 지정한 59개 대기업 집단에서 총수가 있는 51개 그룹의 1028개 계열사를 대상으로 조사한 결과 지난해 내부거래액 168조6906억원 중 수의계약이 94.1%(158조7587억원)에 달했다.
대기업 내부거래 94%가 경쟁 없는 '수의계약',이는 2017년의 93.7%에 비해 0.4%포인트 높아진 것이다. 2016년보다는 0.8%포인트 상승한 것이어서 재벌 계열사 간 내부거래의 수의계약 비율이 계속 높아지고 있음을 보여 준다.
대기업 내부거래 94%가 경쟁 없는 '수의계약',"수의계약은 경쟁계약이 아니라 거래 상대방을 임의로 선택하는 것이어서 공정성을 해칠 위험이 있고, 경쟁력 제고에도 도움이 되지 않는다는 지적을 받는다."
대기업 내부거래 94%가 경쟁 없는 '수의계약',조사 대상 51개 그룹 중 18곳은 지난해 계열사 간 내부거래가 모두 수의계약이었다. 이 가운데 삼성이 24조1668억원에 달해 압도적으로 많았고 신세계(1조9681억원)와 중흥건설(1조840억원)이 1조원 이상이었다.
대기업 내부거래 94%가 경쟁 없는 '수의계약',-------------------------------------------------------------------------------
대기업 내부거래 94%가 경쟁 없는 '수의계약',구분                   대기업 집단
대기업 내부거래 94%가 경쟁 없는 '수의계약',-------------------------------------------------------------------------------
대기업 내부거래 94%가 경쟁 없는 '수의계약',"100%(18개)         삼성, 카카오, 신세계, 부영, 현대백화점, 하림, 중흥건설,"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"한국타이어, 이랜드, 셀트리온, 네이버, 넥슨, 아모레퍼시픽,"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"동국제강, 금호석유화학, 하이트진로, 넷마블, 다우키움"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"90%이사(21개)    태영(99.9%), 금호아시아나(99.4%), 호반건설(99.2%) 효성(98.7%),"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"유진(98.6%), SK(98.6%), 두산(98.4%), 현대중공업(98.2%), LS(97.7%),"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"영풍(96.6%), DB(95.9%), CJ(96.6%), 한화(95.5%), 태광(95.3%),"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"애경(94.5%), KCC(93.1%), 한국투자금융(93.1%), 롯데(93.1%),"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"동원(92.0%), 코오롱(91.1%), 현대자동차(90.3%)"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"80%이상(6개)     LG(86.0%), 교보생명보험(85.9%), GS(85.7%),"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"OCI(82.9%), SM(82.7%), HDC(80.7%)"
대기업 내부거래 94%가 경쟁 없는 '수의계약',"70%이상(2개)     대림(73.8%), 세아(72.7%)"
대기업 내부거래 94%가 경쟁 없는 '수의계약',-------------------------------------------------------------------------------
