title_dt,body_dt
"제3인터넷은행 운영권, 토스·키움 재도전 ‘유력’",컨소시엄 구성에는 일부 변화가 포착된다. 키움 컨소시엄의 경우 하나은행과 SK텔레콤의 이탈 가능성이 거론된다. 인터넷은행 대신에 양 사의 합작사인 핀테크 전문기업 ‘핀크’(Finnq)에 주력한다는 취지다. 하나은행과 SK텔레콤 계열이 이탈한다고 해도 다우기술 계열사들이 탄탄하고 롯데 계열(코리아세븐·롯데멤버스)과 여타 후보군 등을 감안하면 자본 조달에는 큰 무리가 없을 것으로 보인다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"9일 금융당국에 따르면 금융위원회와 금융감독원은 10일부터 15일까지 제3인터넷은행 예비인가 신청을 받는다. 예비인가 신청이 15일 마감되면, 금융당국은 신청서류를 토대로 외부평가위원회 등을 거쳐 심사 결과를 낸다. 예비인가 대상자 발표는 신청 마감 60일 이내인 연말께가 될 전망이다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,이번 예비인가 신청은 지난 5월 금융당국이 키움과 토스 컨소시엄을 모두 탈락시킨 후 4개월여만이다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,당시 결과는 탈락으로 나타났지만 실제 내용은 부족한 부분을 보완해 다시 신청하라는 의미였다. 토스는 안정성이 문제였고 키움은 혁신성이 문제였다. 특히 토스의 경우 전략적 투자자를 구하지 못한 게 문제가 됐다. 금융당국은 두 컨소시엄이 떨어진 이유를 친절하게 설명해줬다. 사실상 재신청을 위한 과외수업에 가까웠다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"게다가 금융당국은 지난달 23일부터 신청을 받아, 지난 4일까지 예비인가 참여 대상자를 대상으로 개별 컨설팅도 진행했다. 사업계획서 및 인가 관련 질의사항을 사전에 제출받아 종합적인 컨설팅까지 제공한 것. 컨설팅은 신규인가 희망 기업 1사당 1일씩 진행했다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"단, 금융당국은 예비인가 신청 전까지 보안 유지 차원에서 컨설팅 참여 대상자를 공개하지 않고 있다. 예비인가 신청 후보군들 역시 상대에 대한 탐색전을 전개하면서도 말을 아끼는 상황이다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,그러나 정황상 연초 예비인가 신청 후보군에서 큰 상황 변화는 없다는 것이 업계 관계자들의 전언이다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"토스와 키움 컨소시엄 측 역시 아직 예비인가전 참여 여부를 공식화하지 않은 상태지만, 15일 마감 직전에 참여할 것이란 관측이 우세하다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,다만 후보군의 컨소시엄 구성에는 일부 변화의 징후가 포착된다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"키움 컨소시엄의 경우 하나은행과 SK텔레콤의 이탈 가능성이 거론되고 있다. 하나은행과 SK텔레콤은 인터넷은행 대신에 양사의 합작사인 핀테크 전문기업 '핀크'(Finnq)에 주력할 것으로 전해졌다. 핀크는 하나금융이 지분의 51%, SK텔레콤이 49%를 각각 출자해 2016년 8월 설립한 생활금융플랫폼 서비스 업체다. 양사가 지난 7월 말 핀크의 500억원 유상증자에 참여함에 따라 업계에선 이미 제3인터넷전문은행 대신 핀크에 무게중심을 두는 것 아니냐는 관측이 제기되기도 했다. 핀크는 올해 말 본격 도입되는 오픈뱅킹 서비스를 통해 모든 은행과 금융정보를 연동할 준비를 끝내고 금융위원회 혁신금융서비스로 선정된 '통신 데이터를 활용한 새로운 신용평가모델·개인 맞춤형 대출 추천 모델'을 추진 중이다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,그러나 하나은행과 SK텔레콤 계열이 이탈한다고 해도 다우기술 계열사들이 탄탄하고 롯데 계열(코리아세븐·롯데멤버스)과 여타 후보군 등을 감안하면 키움 컨소시엄의 자본 조달에는 큰 무리가 없을 것이란 전망이다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,토스 컨소시엄의 경우 SC제일은행(한국 스탠다드차타드은행)과 동맹 가능성이 흘러나온다. 이에 대해 지난 5월 탈락 시 지적받은 자본적정성을 해결하기 위한 것이란 해석이 나오고 있다. 이 경우 재무적투자자(FI) 위주의 불안정한 주주구성을 은행자본으로 메우는 효과가 있다는 것.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"앞서 토스를 운영하는 비바리퍼블리카의 이승건 대표는 인터넷은행 포기 가능성을 시사하는 발언을 하기도 했다. 이 대표는 지난달 18일 핀테크 스케일업(Scale-up) 현장간담회에서 ""증권업 진출을 막은 이슈가 인터넷전문은행에도 똑같이 적용되기 때문에 이대로라면 이 분야 진출도 멈출 수밖에 없다""고 말해 화제가 됐다. 그러나 업계에서는 여전히 토스 컨소시엄의 참여 가능성을 높게 점치고 있다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"신한금융그룹은 여전히 인터넷은행 참여 가능성을 열어놓고 있다. 최근 신한금융 관계자는 ""혁신적이고 파괴적인 ICT 기업과 파트너를 이룬다면 인터넷전문은행에 참여를 적극적으로 검토할 것""이라는 입장을 밝힌 바 있다. 신한금융과 동맹하는 경우 안정성 문제에 마침표를 찍는 것이나 다름없다는 점에서 행보에 관심이 쏠린다. 신한금융은 지난 5월 진행된 제3인터넷전문은행 예비인가 접수 때 간편송금 서비스업체 토스와 짝을 이뤘다가 접수 직전에 참여 의사를 접은 바 있다."
제3인터넷은행 주인공은?…10일부터 예비인가 신청,또한 소상공인연합이 주도하는 '소소스마트뱅크준비단'이 참여를 공식화하고 있으나 유효 경쟁자가 될 수 있을지를 증명해야 하는 과제가 남아 있다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,한편 제3인터넷 전문은행 출범을 둘러싼 환경이 우호적이지 않다는 점도 흥행에 변수가 될 전망이다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,네이버와 같은 대형 ICT 기업이 인터넷 전문은행에 관심을 보이지 않아 구심점 역할을 할 참여자가 없다시피 하다. 또 은행들의 결제망을 핀테크 기업이 사용할 수 있도록 개방하는 제도인 오픈뱅킹이 도입됨에 따라 ICT 기업이 직접 은행업을 운영할 수요가 줄어들기도 했다는 지적이다.
제3인터넷은행 주인공은?…10일부터 예비인가 신청,"금융권 관계자는 ""인터넷전문은행 1호인 케이뱅크도 경영에 어려움을 겪고 있는 만큼, 새롭게 시장에 진입하겠다는 결정이 쉽지만은 않을 것""이라고 말했다."
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",(서울=연합뉴스) 박용주 기자 = 제3인터넷전문은행 운영권을 얻기 위한 경쟁이 10일을 기해 공식적으로 시작된다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안","어떤 회사가 예비인가전에 참여할지, 어떤 형태의 컨소시엄을 구성할지는 아직 드러나지 않은 상태지만 현 상황까지는 지난 5월에 고배를 마신 키움 컨소시엄과 토스 컨소시엄이 여전히 우위를 점하고 있다는 분석이 나온다."
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",9일 금융당국에 따르면 금융위원회와 금융감독원은 10일부터 15일까지 제3인터넷은행 예비인가 신청을 받는다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",금융당국은 신청서류를 토대로 외부평가위원회 등을 거쳐 심사 결과를 낸다. 예비인가 대상자 발표는 연말께가 될 전망이다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",이번 예비인가 신청은 지난 5월 금융당국이 키움과 토스 컨소시엄을 모두 탈락시킨 후 4개월여만이다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",당시 결과는 탈락으로 나타났지만 실제 내용은 부족한 부분을 보완해 다시 신청하라는 의미였다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",토스는 안정성이 문제였고 키움은 혁신성이 문제였다. 특히 토스의 경우 전략적 투자자를 구하지 못한 게 문제가 됐다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",금융당국은 두 컨소시엄이 떨어진 이유를 친절하게 설명해줬다. 사실상 재신청을 위한 과외수업에 가까웠다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",여기서 한 발 더 나가 금융당국은 지난달 23일부터 예비인가 참여 대상자를 대상으로 개별 컨설팅도 진행했다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",사업계획서 및 인가 관련 질의사항을 사전에 제출받아 종합적인 컨설팅까지 제공했다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",금융당국은 예비인가 신청 전까지 보안 유지 차원에서 컨설팅 참여 대상자를 공개하지 않고 있다. 예비인가 신청 후보군들 역시 상대에 대한 탐색전을 전개하면서도 말을 아끼는 상황이다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",하지만 여러 정황을 미뤄보면 연초 예비인가 신청 후보군에서 큰 상황 변화가 있는 것으로 보이지 않는다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안","은성수 금융위원장은 7일 기자들을 만난 자리에서 ""우리 생각에 완전히 냉랭한 것은 아니고 그렇다고 과열도 아니다""고 말했다."
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안","다른 금융당국 관계자도 다크호스 등장 가능성을 묻는 질문에 ""그랬으면 좋겠다""는 막연한 기대만 나타냈다."
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",토스와 키움 컨소시엄 측 역시 아직 예비인가전 참여 여부를 공식화하지 않은 상태다. 굳이 자신의 패를 먼저 보여줄 필요가 없다는 인식에 따른 것으로 보이는데 15일 마감 직전에 참여할 것이란 관측이 우세하다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",컨소시엄 구성에는 일부 변화의 징후가 포착된다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",키움 컨소시엄의 경우 하나은행과 SK텔레콤의 이탈 가능성이 거론되고 있다. 인터넷은행 대신에 양사의 합작사인 핀테크 전문기업 '핀크'(Finnq)에 주력한다는 취지다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",하나은행과 SK텔레콤 계열이 이탈한다고 해도 다우기술 계열사들이 탄탄하고 롯데 계열(코리아세븐·롯데멤버스)과 여타 후보군 등을 감안하면 자본 조달에는 큰 무리가 없을 것으로 보인다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",토스 컨소시엄의 경우 SC제일은행과 동맹 가능성이 흘러나온다. 이 경우 재무적투자자(FI) 위주의 불안정한 주주구성을 은행자본으로 메우는 효과가 있다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",신한금융그룹은 여전히 인터넷은행 참여 가능성을 열어놓고 있다. 신한금융과 동맹하는 경우 안정성 문제에 마침표를 찍는 것이나 다름없다는 점에서 행보에 관심이 쏠린다.
"제3인터넷은행 내일부터 신청…후보군, 베일속 철통보안",소상공인연합이 주도하는 '소소스마트뱅크준비단'이 참여를 공식화하고 있으나 유효 경쟁자가 될 수 있을지를 증명해야 하는 과제가 남아 있다.
