title_dd,body_dd
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원",축제에 참여한 20여 개 맥주 브랜드 매장에서는 방문객들이 현금 없이 스마트폰만으로 간편하게 축제를 즐길 수 있도록 엘페이 간편결제 서비스가 지원된다. 
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원","이와 함께, 엘페이·엘포인트 브랜드 부스에서는 다양한 경품 이벤트가, 포토존에서는 SNS 인증샷 이벤트가 진행된다. 브랜드 부스 방문고객 매일 선착순 100명에게는 종이 썬캡과 물티슈를 제공한다. "
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원","포토존에서 사진을 찍어 지정 해시태그과 함께 SNS에 올리면 추첨을 통해 총 3200명에게 프로에잇청담 아이라이너, 세잔느 리터치베이스, 바이예랑 톤업크림 등을 증정할 예정이다."
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원","또한, 엘포인트존에는 야간에도 방문객들이 편안하게 축제를 즐길 수 있도록 조명이 설치된 평상 33개가 준비된다. 다른 한 켠에는 올해 개점한 롯데백화점 인천터미널점의 닭강정 부스와 롯데리조트 홍보 부스 등이 운영된다. 보다 자세한 내용은 엘포인트 앱에서 확인할 수 있다."
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원",이승준 롯데멤버스 마케팅부문장은 “어느덧 국내 대표 여름축제로 자리매김한 송도맥주축제에서 고객들과 함께 소통하고 즐기는 자리를 갖게 되어 기대가 크다”며 “무료로 열리는 축제이니 많은 분들이 부담 없이 찾아와 막바지 더위를 날려줄 시원한 맥주와 다채로운 공연을 마음껏 즐기시길 바란다”고 말했다.
"롯데멤버스, ‘2019 송도맥주축제’ 공식 후원","한편, 송도맥주축제는 입장료가 따로 없으며, 평일 오후 4시, 주말 오후 3시부터 자정까지 진행된다. 음주가 허용되는 축제인 만큼 주차공간은 제공되지 않으나, 인천 1호선 국제업무지구역에서 축제장까지 셔틀버스가 10분 간격으로 운영되며, 합정, 강남, 일산, 수원까지 왕복하는 e-BUS도 운행 예정이다."
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,간편결제는 모바일 기반으로 근거리무선통신(NFC)이나 QR코드 등을 활용해 간소화된 결제방식을 뜻한다. 카드사들도 간편결제 발전에 대응하기 위해 각종 서비스를 제공하고 있다.
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,"신한카드는 모바일 앱(응용프로그램) 페이판을 통해 오프라인에서 NFC 결제, QR결제, 삼성페이와의 연동을 통한 터치 결제 등을 지원하고 있다. 신한카드는 안면정보를 전용 단말기가 읽어 결제에 활용하는 페이스페이를 개발했다. 현재 직원 대상 시범운용을 하고 있고, 조만간 대학가 식당과 편의점을 대상으로 보급해나간다는 계획이다. 식판을 들고 이동하는 학생식당처럼 소비자가 손을 사용하기 어려운 환경에 적합하다는 설명이다."
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,"삼성카드도 삼성 앱카드 앱을 통해 오프라인 현장결제를 지원한다. 바코드 또는 QR코드를 매장 직원에게 제시하는 방식이다. KB국민카드와 현대카드도 앱으로 바코드나 QR코드를 내보이면, NFC 단말기를 통해 오프라인 결제를 할 수 있는 서비스를 지원한다. 대형 할인점 대부분에서 사용할 수 있다."
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,"우리카드도 ‘우리페이’ 앱을 운영한다. 직접 오프라인 매장을 뚫는 대신 간편결제업체 페이코와 제휴하는 방식의 우회로를 택했다. 하나카드도 원큐페이 앱에서 QR, 바코드 등의 방식으로 간편결제를 할 수 있다."
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,"롯데카드는 계열 롯데멤버스의 엘페이를 통해 간편결제 서비스를 제공하고 있다. QR결제와 바코드 결제, 세계 최초로 음파 결제를 지원한다. 롯데카드는 2017년 정맥 정보를 통해 인증하는 핸드페이 카드 결제 방식을 최초로 도입하기도 했다."
QR코드·바코드·안면 정보로 계산 '뚝딱'…간편결제 확대하는 카드사들,비씨카드의 페이북은 QR코드 기반 간편결제를 지원한다. 사업자 등록이 없는 개인 판매자에게도 QR코드 기반 결제를 제공하는 서비스가 금융위원회의 혁신금융서비스로 선정된 바 있다. 비씨카드는 중국 유니온페이와 손잡고 6월부터 중국 간편결제 서비스를 시작하기도 했다.
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유",[스포츠서울 유경아 기자] NH농협은행은 NH오픈API플랫폼을 이용하고 있거나 이용하고자 하는 주요 핀테크 기업과 밋업(Meet-up) 행사를 진행했다고 25일 밝혔다.
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유",지난 22일 서울시 서초구에 위치한 NH디지털혁신캠퍼스에서 열린 이번 행사에서 농협은행은 ▲ 토스 ▲이베이코리아 ▲위메프 ▲롯데멤버스 ▲신세계아이엔씨 ▲팝펀딩 ▲직뱅크 ▲8퍼센트 ▲NICE BP ▲레이니스트 ▲핀다 ▲보맵 등의 관계자들과 만나 출범 4년차를 맞이한 NH오픈API플랫폼의 주요 추진성과를 공유했다.
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유",핀테크 기업들은 농협은행이 오픈뱅킹 선도은행으로서 입지를 다지기 위한 방안으로 기업들에게 ▲다양한 금융정보API 제공 ▲P2P금융 API 서비스에 대한 기능 추가 및 개선 ▲간편결제 API모듈 ▲지급결제 서비스의 합리적인 가격정책 시행 등의 다양한 의견들을 공유했다.
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유","NH오픈API플랫폼은 농협의 금융API를 간편결제, P2P금융, 크라우드펀딩, 자산관리 등 다양한 핀테크 서비스 영역에 활용해 핀테크 기업이 쉽고 빠르게 서비스를 개발·제공할 수 있는 금융플랫폼이다. 지난 2015년 은행권 최초로 NH오픈API플랫폼을 구축한 이후 총 141개(예치금 관리, 예금주조회, 카드조회, 지로공과금조회 등)의 API를 제공하고 있다. 올해 이용량은 6월 말 기준으로 거래건수 1500만건, 거래금액 1조3320억원에 달한다."
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유","이날 행사에 참석한 박지영 이베이코리아 팀장은 “올해 오픈뱅킹이 도입될 경우, 간편결제 시장의 큰 변화가 예상되고 있다”며, “API분야 7개의 특허취득 등 다양한 노하우를 가지고, 오픈API 시장을 선도하고 있는 농협과 새로운 금융서비스를 만들어 나가고 싶다”고 말했다."
"NH농협은행, 오픈API플랫폼 이용 핀테크기업과 만나 성과 공유",남영수 NH농협은행 디지털금융부문 부행장은 “오픈뱅킹을 선도하기 위해 다양한 맞춤형 오픈 API 서비스를 확대해 나갈 계획”이라며 “NH농협은행은 오픈API 퍼스트 무버(First Mover)로서 시장을 선도하는 신규 API를 발굴해 핀테크 시장에 성공모델을 만들어 나가겠다”고 말했다.
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원",[아시아경제 김봉기 기자] 롯데멤버스가 인천 지역 엘페이·엘포인트(L.pay·L.POINT) 서비스 및 제휴사 이용 활성화를 위해 '2019 송도맥주축제'에 3년 연속 공식 후원사로 참여한다고 23일 밝혔다.
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원","올해로 9회째를 맞은 송도맥주축제는 음악과 맥주를 매개로 다양한 볼거리, 먹거리, 즐길 거리가 펼쳐지는 국내 대표 맥주문화축제로, 매년 30여만 명의 방문객이 찾는다. 올해는 'Pause, Let It Beer'라는 주제 아래, 이달 23일부터 31일까지 송도달빛축제공원에서 인기 뮤지션들의 공연, EDM 파티, 버스킹, 커버댄스, 불꽃놀이 등이 펼쳐질 예정이다."
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원","메인 스폰서인 롯데멤버스는 축제 기간 엘페이·엘포인트 브랜드 부스와 스테이지, 엘포인트존, 포토존 등을 운영한다. 특히 올해는 행사장 내 무대 2개 중 하나가 엘포인트 브랜드 스테이지로 꾸며져, 울랄라세션, 플라워, 김연자 등 유명 가수들의 공연으로 채워질 예정이다."
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원",축제에 참여한 20여 개 맥주 브랜드 매장에서는 방문객들이 현금 없이 스마트폰만으로 간편하게 축제를 즐길 수 있도록 엘페이  간편결제 서비스가 지원된다. 행사장에서 엘페이로 3회 이상 결제한 고객들은 휴대용 미니 선풍기도 받을 수 있다(선착순 900명).
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원","이와 함께, 엘페이·엘포인트 브랜드 부스에서는 다양한 경품 이벤트가, 포토존에서는 소셜네트워크서비스(SNS) 인증샷 이벤트가 진행된다. 브랜드 부스 방문고객 매일 선착순 100명에게는 종이 썬 캡과 물티슈를 제공한다. 포토존에서 사진을 찍어 지정 해시태그와 함께 SNS에 올리면 추첨을 통해 총 3200명에게 프로에잇청담 아이라이너, 세잔느리터치베이스, 바이예랑톤업크림 등을 증정할 예정이다."
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원",엘포인트존에는 야간에도 방문객들이 편안하게 축제를 즐길 수 있도록 조명이 설치된 평상 33개가 준비된다. 다른 한쪽에는 올해 개점한 롯데백화점 인천터미널점의 닭강정부스와 롯데리조트 홍보 부스 등이 운영된다.
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원","이승준 롯데멤버스마케팅부문장은 ""어느덧 국내 대표 여름축제로 자리매김한 송도맥주축제에서 고객들과 함께 소통하고 즐기는 자리를 갖게 돼 기대가 크다""고 말했다."
"롯데멤버스, 송도맥주축제 3년 연속 공식 후원","한편, 송도맥주축제는 입장료가 따로 없으며, 평일 오후 4시, 주말 오후 3시부터 자정까지 진행된다. 음주가 허용되는 축제인 만큼 주차 공간은 제공되지 않는다. 인천 1호선 국제업무지구역에서 축제장까지 셔틀버스가 10분 간격으로 운영되며, 합정, 강남, 일산, 수원까지 왕복하는 e-버스도 운행 예정이다."
덜 더운 여름…냉방가전·아이스크림·냉음료 덜 팔렸다,"올 여름 지난해보다 날씨가 덜 더우면서 유통업계에서 냉방가전과 아이스크림, 냉음료 등이 덜 팔렸다는 조사 결과가 나왔다."
덜 더운 여름…냉방가전·아이스크림·냉음료 덜 팔렸다,"빅데이터 컨설팅업체 롯데멤버스는 7월 엘포인트 소비지수가 전년 동월보다 4.9% 하락했다고 22일 밝혔다. 지난해에 비해 상대적으로 선선한 날씨가 이어지며 여름 특수를 누리지 못했고, 미·중 무역 분쟁, 일본 수출규제 등이 소비 위축 요인으로 작용했다는 분석이다."
덜 더운 여름…냉방가전·아이스크림·냉음료 덜 팔렸다,유통영역별로 인터넷 쇼핑(3% 증가)을 제외한 전 부분의 소비지수가 하락했다. 특히 가전 전문 판매점의 소비지수는 전년 동기보다 24.2% 급락했다. 냉방 가전 수요가 줄어든 결과로 풀이된다.
덜 더운 여름…냉방가전·아이스크림·냉음료 덜 팔렸다,"편의점 역시 아이스크림, 즉석 음료 등 판매 부진으로 소비지수가 0.2% 내렸다. 백화점(-4.9%)과 슈퍼마켓(-9.9%), 대형마트(-10.8%)도 하락했다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,올여름 예년보다 약한 더위에 여름 특수가 실종된 것으로 나타났다. 물놀이용품 소비는 줄어든 반면 취미용품 소비가 늘어나는 등 과거다는 다른 소비 패턴이 증명됐다.
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"22일 빅데이터 컨설팅 컴퍼니 롯데멤버스는 2019년 7월 엘포인트(L.POINT) 소비지수(사진)를 발표했다. 이에 따르면 지난 7월 엘포인트 소비지수는 전년 동월 대비 4.9% 하락한 것으로 집계됐다. 111년 만의 폭염을 기록한 지난해에 비해 상대적으로 선선한 날씨가 이어지며 여름 특수를 누리지 못 한 것이다. 이에 더해 미중 무역분쟁, 일본 수출규제 등 외부적인 요인들도 소비 위축에 영향을 끼쳤다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"연령대별로는 20대(7.5%)에서만 전년 동월 대비 소비지수가 상승했고 30대(-3.1%), 40대(-6.5%), 50대(-7.1%), 60대(-5.7%) 소비지수는 모두 하락했다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"유통영역별로는 인터넷쇼핑(3.0%)을 제외한 편의점(-0.2%), 백화점(-4.9%), 슈퍼마켓(-9.9%), 대형마트(-10.8%), 가전전문판매점(-24.2%) 등 모든 영역에서 전년 동월 대비 소비지수가 하락했다. 특히 가전전문판매점은 냉방가전 수요가 줄며 소비지수가 큰 폭으로 떨어졌다. 편의점 역시 아이스크림, 즉석음료 등 기존에 여름 특수를 누리던 상품군의 판매 부진으로 인해 소비지수가 소폭 하락했다. 슈퍼마켓에서도 비빔면(-4.1%), 탄산음료(-14.0%) 등 전통적인 여름 인기식품 수요가 다소 감소했다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"이와 함께 바캉스 트렌드 변화에 따른 채널별 소비행태 변화도 감지됐다. 개개인이 여름휴가를 즐기는 방식이 더욱 다양해지면서 지난 7월 대형마트에서는 전년 동월 대비 물놀이용품(-63.6%) 수요 감소가 뚜렷하게 나타났다. 인터넷쇼핑에서도 수영복, 튜브 등 물놀이용품(-39.5%)과 캠핑용품(-21.6%) 소비는 줄어든 반면, 골프 장비(8.9%), 카메라 렌즈(72.4%) 등 취미용품 소비는 늘었다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"상품군별로는 먹는 콜라겐, 다이어트보조제 등 미용식품(83.8%) 수요가 전년 동월 대비 눈에 띄게 늘어 건강과 아름다움을 동시에 추구하는 이너뷰티(먹는 화장품) 시장의 성장세가 다시 한 번 확인됐다. 또 간편식의 꾸준한 인기에 힘입어 즉석국·찌개(35.5%), 레토르트(21.8%) 등 RTH(Ready To Heat) 상품뿐 아니라 씻어나온 쌀 '무세미(193.0%)' 등 RTC(Ready To Cook) 상품 소비도 전년 동월 대비 큰 폭 증가했다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,"황윤희 롯데멤버스 빅데이터부문장은 ""올해 여름은 지난해보다 약한 더위로 인해 여름 특수가 반감된 것으로 보인다""며 ""날씨 영향에도 불구하고, 이달에는 이른 추석에 대비해 선물 사전 판매 등이 진행돼 유통가가 다시 활기를 띌 것으로 예상된다""고 말했다."
약한 더위에 여름특수 실종…전년 동월 대비 소비지수 5% ↓,국내 유통시장의 실질 소비 트렌드를 한눈에 파악할 수 있도록 개발한 엘포인트 소비지수는 3900만 엘포인트 회원을 바탕으로 유통 빅데이터를 수집·분석해 발표하는 민간 경제지표다. △백화점 △홈쇼핑 △대형마트 △슈퍼마켓 △편의점 △인터넷쇼핑 △가전전문판매점 등 8개 유통 영역에서의 소비활동이 전년 동월(혹은 전월) 대비 얼마나 증가 또는 감소했는지를 보여준다. 매월 발행되는 소비지수 리포트는 엘포인트 고객 누구나 빅데이터 서비스 포털 딥비전(DeepVision) 홈페이지에서 무료로 쉽게 확인할 수 있다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,올 여름 날씨가 지난해보다 비교적 선선했던 탓에 유통업계가 여름 특수를 누리지 못한 것으로 나타났습니다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,빅데이터 컨설팅업체 롯데 멤버스는 7월 엘포인트(L.POINT) 소비지수가 지난해 같은 달보다 4.9% 떨어졌다고 오늘(22일) 밝혔습니다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,"여름 특수 실종과 미·중 무역 분쟁, 일본 수출규제 등의 영향으로 보입니다."
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,유통영역별로는 인터넷 쇼핑(3%↑)을 뺀 모든 부분에서 소비지수가 떨어졌습니다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,특히 냉방 가전 수요가 줄면서 가전 전문 판매점의 소비지수는 24.2%나 떨어졌습니다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,"편의점도 아이스크림이나 즉석 음료 등 여름 상품 판매가 부진해 소비지수가 0.2% 감소했고, 백화점(-4.9%)과 슈퍼마켓(-9.9%), 대형마트(-10.8%)도 하락했습니다."
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,반면 '이너뷰티' 열풍에 힘입어 콜라겐이나 다이어트보조제 등 미용 식품 수요는 83.8% 증가했습니다.
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,"즉석국·찌개(35.5%), 레토르트(21.8%) 상품 소비도 늘어난 것으로 나타났습니다."
지난해보다 덜 더웠던 여름…유통가 여름특수 ‘실종’,[사진 출처 : 연합뉴스]
여름특수 실종…에어컨·물놀이용품 덜 팔려,덜 더운 여름…냉방가전·여름식품 수요 감소
여름특수 실종…에어컨·물놀이용품 덜 팔려,22일 롯데멤버스에 따르면 7월 엘포인트 소비지수는 전년 동월 대비 4.9% 하락했다. 111년만의 폭염을 기록한 지난해에 비해 선선한 날씨가 이어지며 여름 상품이 덜 팔렸다.
여름특수 실종…에어컨·물놀이용품 덜 팔려,"20대(7.5%)에서만 지수가 상승했다. 30대(-3.1%), 40대(-6.5%), 40대(-6.5%), 50대(-7.1%), 60대(-5.7%)는 모두 하락했다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"유통영역별로는 인터넷쇼핑(3.0%)을 제외한 편의점(-0.2%), 백화점(-4.9%), 슈퍼마켓(-9.9%), 대형마트(-10.8%), 가전전문판매점(-24.2%) 등 모든 영역에서 지수가 떨어졌다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"특히 가전전문판매점은 에어컨 등 냉방가전 수요가 줄며 낙폭을 키웠다. 편의점에선 아이스크림, 즉석음료 등 여름에 잘 팔리는 상품의 판매가 부진해 소폭 하락했다. 슈퍼마켓에서는 비빔면(-4.1%), 탄산음료(-14.0%) 등 전통적인 여름 인기식품 수요가 감소했다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"바캉스 트렌드 변화에 따른 소비행태 변화도 감지됐다. 여름휴가를 즐기는 방식이 다양해지면서 대형마트에서는 물놀이용품(-63.6%) 수요 감소가 뚜렷하게 나타났다. 인터넷쇼핑에서는 수영복, 튜브 등 물놀이용품(-39.5%), 캠핑용품(-21.6%) 소비는 줄어든 반면, 골프 장비(8.9%), 카메라 렌즈(72.4%) 등 취미용품 소비는 늘었다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"'나를 위한 소비'가 늘며 미용식품의 인기는 지속됐다. 먹는 콜라겐, 다이어트보조제 등 미용식품(83.8%)의 수요가 눈에 띄게 늘며 이너뷰티(먹는 화장품) 시장의 성장세가 확인됐다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"간편식 시장도 꾸준히 성장해 즉석국/찌개(35.5%), 레토르트(21.8%), 씻어나온 쌀(193.0%)도 소비가 크게 늘었다."
여름특수 실종…에어컨·물놀이용품 덜 팔려,"황윤희 롯데멤버스 빅데이터부문장은 ""이달에는 이른 추석에 대비해 명절 선물 사전 판매 등이 진행되며 유통가가 다시 활기를 찾을것으로 예상된다""고 말했다."
덜 더웠던 여름…유통가 여름특수 '실종',"(서울=연합뉴스) 이신영 기자 = 올 여름, 지난해보다 상대적으로 선선한 날씨가 이어지면서 유통업계가 여름 특수를 누리지 못한 것으로 나타났다."
덜 더웠던 여름…유통가 여름특수 '실종',"빅데이터 컨설팅업체 롯데 멤버스는 7월 엘포인트(L.POINT) 소비지수가 여름 특수 실종과 미·중 무역 분쟁, 일본 수출규제 등의 영향으로 전년 동월보다 4.9% 하락했다고 22일 밝혔다."
덜 더웠던 여름…유통가 여름특수 '실종',유통영역별로는 인터넷 쇼핑(3%↑)을 제외한 모든 부분의 소비지수가 하락했는데 특히 냉방 가전 수요가 줄면서 가전 전문 판매점의 소비지수는 전년 동기보다 24.2%나 떨어졌다.
덜 더웠던 여름…유통가 여름특수 '실종',"편의점도 아이스크림이나 즉석 음료 등 여름 상품 판매 부진으로 소비지수가 0.2% 감소했고 백화점(-4.9%)과 슈퍼마켓(-9.9%), 대형마트(-10.8%)도 하락을 면치 못했다."
덜 더웠던 여름…유통가 여름특수 '실종','이너뷰티' 열풍에 힘입어 콜라겐이나 다이어트보조제 등 미용 식품 수요는 전년 동월보다 83.8% 증가했다.
덜 더웠던 여름…유통가 여름특수 '실종',"또 즉석국·찌개(35.5%), 레토르트(21.8%) 상품 소비도 늘어나면서 간편식의 꾸준한 인기를 보여줬다."
덜 더웠던 여름…유통가 여름특수 '실종',"롯데 멤버스 관계자는 ""올해 여름은 지난해보다 약한 더위로 여름특수가 반감된 것으로 보인다""며 ""이달에는 이른 추석에 대비해 선물세트 사전판매가 진행되면서 유통가가 다시 활기를 띨 것으로 보인다""고 말했다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,[아시아경제 김봉기 기자]지난해 기록적인 폭염에 비해 상대적으로 덜 무더운 날씨가 소비지수를 떨어트렸다.
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"22일 빅데이터 컨설팅 컴퍼니 롯데 멤버스에 따르면 지난달 엘포인트(L.POINT) 소비지수는 전년 동월 대비 4.9% 하락했다. 111년 만의 폭염을 기록한 지난해에 비해 상대적으로 선선한 날씨가 이어지며 여름 특수를 누리지 못한 것으로 분석된다. 이에 더해, 미중 무역 분쟁, 일본 수출규제 등 외부적인 요인들도 소비 위축에 영향을 끼쳤다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"연령대별로는 20대(7.5%)에서만 전년 동월 대비 소비지수가 상승했고, 30대(-3.1%), 40대(-6.5%), 50대(-7.1%), 60대(-5.7%) 소비지수는 모두 떨어졌다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"유통영역별로는 인터넷 쇼핑(3.0%)을 제외한 편의점(-0.2%), 백화점(-4.9%), 슈퍼마켓(-9.9%), 대형마트(-10.8%), 가전 전문판매점(-24.2%) 등 모든 영역에서 전년 동월 대비 소비지수가 내려갔다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"특히, 가전 전문판매점은 냉방 가전 수요가 줄며 소비지수가 큰 폭으로 떨어졌다. 편의점 역시 아이스크림, 즉석 음료 등 기존에 여름 특수를 누리던 상품군의 판매 부진으로 인해 소비지수가 소폭 하락했다. 슈퍼마켓에서도 비빔면(-4.1%), 탄산음료(-14.0%) 등 전통적인 여름 인기 식품 수요가 다소 감소했다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"이와 함께, 바캉스 트렌드 변화에 따른 채널별 소비행태 변화도 감지됐다. 개개인이 여름휴가를 즐기는 방식이 더욱 다양해지면서 지난 7월 대형마트에서는 전년 동월 대비 물놀이용품(-63.6%) 수요 감소가 뚜렷하게 나타났다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"인터넷 쇼핑에서도 수영복, 튜브 등 물놀이용품(-39.5%)과 캠핑용품(-21.6%) 소비는 줄어든 반면, 골프 장비(8.9%), 카메라 렌즈(72.4%) 등 취미 용품 소비는 늘었다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"상품군별로는 먹는 콜라겐, 다이어트보조제 등 미용 식품(83.8%) 수요가 전년 동월 대비 눈에 띄게 늘어 건강과 아름다움을 동시에 추구하는 이너뷰티(먹는 화장품) 시장의 성장세가 다시 한번 확인됐다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"또한, 간편식의 꾸준한 인기에 힘입어 즉석 국·찌개(35.5%), 레토르트(21.8%) 등 RTH(Ready To Heat) 상품뿐 아니라 씻어나온 쌀 '무세미(193.0%)' 등 RTC(Ready To Cook) 상품 소비도 전년 동월 대비 큰 폭 증가했다."
약한 더위에 소비 줄어… 엘포인트 소비지수 전년 대비 4.9% 하락,"황윤희 롯데 멤버스 빅데이터 부문장은 ""올해 여름은 지난해보다 약한 더위로 인해 여름 특수가 반감된 것으로 보인다""며 ""날씨 영향에도 불구하고, 이달에는 이른 추석에 대비해 선물 사전 판매 등이 진행되며 유통가가 다시 활기를 띨 것""이라고 예상했다."
