title_dt,body_dt
"희림, 키움뱅크 컨소시엄 참여… 스마트 건축서비스 제공","희림은 이번 협약을 통해 건축 및 부동산 관련 스마트 건축서비스를 제공한다는 방침이다. 가상현실(VR), 증강현실(AR) 등 최첨단 IT기술을 기반으로 한 서비스가 대상으로 금융과 결합해 다양한 콘텐츠도 제공한다. 희림 관계자는 ""희림은 미래의 새로운 비즈니스 창출과 4차 산업혁명 시대에 따른 기업 경쟁력 강화를 위해 많은 노력을 하고 있다""며 ""이번 컨소시엄 참여를 통해 차별화된 고객서비스를 제공하는 등 앞으로 상당한 시너지 효과가 있을 것으로 기대한다""고 말했다."
"희림, 키움뱅크 컨소시엄 참여… 스마트 건축서비스 제공","한편 키움증권, KEB하나은행, SK텔레콤, 세븐일레븐, 롯데멤버스, 메가존클라우드가 주요 주주로 구성된 키움뱅크 컨소시엄은 인터넷전문은행 예비인가 접수를 완료했다. 키움뱅크는 ICT를 중심으로 금융, 유통, 건축 등 28개의 주주사가 보유한 사업역량을 기반으로 혁신, 포용, 안정성을 겸비한 금융서비스를 제공하는 새로운 은행을 선보일 계획이다."
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여","28일 오상우 롯데멤버스 경영전략부문장은 ""3900만 회원을 보유한 대한민국 대표 통합멤버십L.POINT(엘포인트) 운영 노하우를 바탕으로, 유통·금융 빅데이터를 활용해 더 많은 고객들이 금융 서비스를 이용할 수 있도록 지원하고, L.pay(엘페이)를 통해 고객과 소상공인 가맹점이 상생할 수 있는 모델을 제공하기 위해 이번 컨소시엄에 참여하게 됐다""고 참여 배경을 밝혔다."
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여",롯데그룹은 지난 2001년 설립된 세븐일레븐 재팬의 인터넷전문은행 '세븐뱅크'를 기반으로 10여년 가까이 자체 인터넷전문은행 진출을 검토해 왔다. 이를 위해 전자금융서비스 회사인 '피에스넷'을 인수하기도 했다.하지만 결국 키움증권이 구성하는 인터넷전문은행 컨소시엄에 참여하는 쪽으로 방향을 돌렸다.
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여",롯데그룹은 유통 빅데이터를 기반으로 서비스를 제공하는 롯데멤버스와 전국 9500여개 점포에서 4000여개 ATM을 운영 중인 세븐일레븐을 통해 다양한 금융 서비스를 소비자들에게 제공한다는 방침을 세웠다. 롯데멤버스는 3900만 엘포인트 회원들의 유통 소비를 기반으로 신용등급을 보완할 수 있는 '소비등급'을 개발해 금융 소외계층 지원을 강화할 계획이다.
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여","또한 고객과 가맹점을 직접적으로 연결해 주는 엘페이-키움뱅크 계좌기반 결제를 통해 소상공인의 가맹점 수수료를 획기적으로 낮추고, 고객에게는 엘포인트 복합결제 혜택을 제공하는 등 키움뱅크 컨소시엄을 통해 상생 모델을 더욱 발전시킬 예정이다."
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여",세븐일레븐은 업계 최대 규모의 ATM기 보유량을 바탕으로 시너지를 강화한다는 계획이다. 세븐일레븐은 지난 2009년부터 전략적으로 ATM기를 도입해 왔다. 6000여대의 금융자동화기기 중 ATM기 대수가 4000대에 달한다.
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여",세븐일레븐은 이번 컨소시엄 참여사들과 함께 다자간 제휴 마케팅을 활성화해 고객 혜택 및 편의를 넓히는 동시에 입·출금 및 이체 서비스를 넘어 외화송금·출금 서비스 같은 복합 금융서비스까지 영역을 확대할 수 있을 것으로 기대하고 있다.
"롯데, 인터넷은행 출사표… 키움뱅크 컨소시엄 참여","정승인 세븐일레븐 대표는 ""편의점 생활금융 서비스는 이제 필수 서비스로 성장하고 있고 편의점의 전국 인프라망이 미래 금융 환경의 새로운 경쟁력으로 자리잡게 될 것""이라며 ""인터넷전문은행 시장 진출을 통해 새로운 성장동력을 창출할 수 있을 것""이라고 말했다."
"[마켓인사이트]‘금융플랫폼’ 꿈꾸는 SK증권, 인터넷은행에도 출사표",SK증권이 인터넷전문은행 사업에 뛰어든다. 인가 획득이 유력한 후보로 꼽히는 ‘키움뱅크’의 주주로 참여해 은행업에 발을 들이기로 했다. 기업문화로 정한 ‘금융플랫폼’ 실현을 위해 본격적으로 사업다각화에 박차를 가하고 있다는 평가다.
"[마켓인사이트]‘금융플랫폼’ 꿈꾸는 SK증권, 인터넷은행에도 출사표","28일 금융감독원에서 따르면 SK증권은 키움증권이 설립 예정인 키움뱅크의 주주로 참여하기로 했다. 이 증권사는 키움뱅크 지분 약 3%를 보유할 계획인 것으로 알려졌다. 키움뱅크의 핵심주주는 키움증권 하나은행 SK텔레콤으로 이들의 보유 지분이 50% 이상을 차지할 전망이다. 키움뱅크는 이들을 포함해 다우기술, 롯데멤버스, 코리아세븐, 한국정보인증, 11번가 등 28개 기업으로 구성된다. 금융당국에 예비인가 신청서를 낸 후보들 중 가장 규모가 크다."
"[마켓인사이트]‘금융플랫폼’ 꿈꾸는 SK증권, 인터넷은행에도 출사표","SK증권은 지난해 7월 SK그룹에서 분사한 이후 적극적으로 사업영역 확대에 나서고 있다. 비록 고배를 마셨지만 지난해 말 바른자산운용 등과 손을 잡고 부동산신탁 인가전에 뛰어들었고, 올해 들어선 신기술사업금융업 라이선스 확보에도 나섰다. 이 증권사는 이밖에 핀테크, 캐피털 등 다양한 분야로 금융사업 포트폴리오를 넓히는 것을 추진하고 있다."
"[마켓인사이트]‘금융플랫폼’ 꿈꾸는 SK증권, 인터넷은행에도 출사표",증권업계 관계자는 “부동산신탁과 인터넷은행 모두 컨소시엄에 참여해 발을 들이려는 모습에서 이같은 전략을 엿볼 수 있다”며 “투자여력을 효율적으로 활용하는 만큼 신사업에서 성과를 내면 회사 수익에 적잖은 보탬이 될 것”이라고 말했다.
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가","생활금융플랫폼 표방, 기존 은행 오프라인 매장 역할 수행"
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가",편의점 세븐일레븐(대표 정승인)은 금융·통신·유통·여행업을 망라해 키움증권이 구성하는 제3인터넷전문은행 컨소시엄에 참여한다고 28일 밝혔다.
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가",키움증권은 금융위원회의 신규 인터넷전문은행 예비인가 신청이 마감된 27일 9개사와 함께 '키움뱅크'의 사업계획을 선보였다. 키움뱅크는 카오뱅크·케이뱅크에 이어 출범을 계획하고 있는 인터넷 전문은행이다.
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가","키움뱅크가 생활금융플랫폼을 표방하는 만큼 컨소시엄에는 세븐일레븐과 함께 롯데멤버스, 11번가, 하나투어, 바디프랜드 등 소비자밀착형 서비스를 제공하는 기업들이 대거 포함됐다. 예금·대출 위주 전통적 금융업뿐 아니라 유통·여행·헬스케어 등 다양한 업종과 결합된 새로운 서비스를 내놓기 위한 포석이다."
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가","세븐일레븐은 컨소시엄에서 기존 은행의 오프라인 매장 역할을 수행할 수 있을 것으로 보인다. 세븐일레븐 관계자는 ""모바일, 인터넷 뱅킹이 아니라 현금 입출금 서비스를 이용하는 고객들에게 세븐일레븐이 관련된 서비스를 제공할 수 있을 것""이라고 설명했다."
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가",편의점을 중심으로 한 생활 문화가 서서히 자리잡기 시작하면서 편의점이 제공하는 금융 서비스도 최근 확장하는 추세다. 근접성이 중요한 금융 업무에서 편의점의 전국 인프라망은 미래 금융 환경의 새로운 경쟁력으로도 주목받고 있다. 특히 세븐일레븐은 업계 최대 규모의 ATM기(현금자동입출금기)를 구축하고 있는 것으로 알려졌다.
"세븐일레븐, 제3인터넷전문은행 `키움뱅크` 참가",세븐일레븐은 이번 컨소시엄 참여사들과 함께 입·출금 및 이체 서비스를 넘어 외화송금·출금 서비스 같은 복합 금융서비스까지 영역을 확대할 수 있을 것으로 보고 기대하고 있다.
"키움뱅크, 인터넷전문은행 출사표","키움뱅크는 ICT를 중심으로 금융, 유통 등 30여 개 주주사가 보유한 사업역량을 기반으로 혁신·포용·안정성을 겸비한 금융서비스를 제공하는 새로운 은행을 선보일 계획이다."
"키움뱅크, 인터넷전문은행 출사표",키움뱅크는 ICT와 금융을 융합해 포용의 가치를 실현하는 '오픈 금융 플랫폼'을 지향한다. 고객과 기술을 기반으로 다양한 사업자가 자유롭게 참여해 필요한 금융서비스를 받을 수 있는 플레이 그라운드를 제공하는 플랫폼이다. 이를 통해 스타트업의 도전을 응원하고 소상공인과 상생하며 개인의 금융생활에 밀착된 인터넷전문은행이 되겠다는 포부다.
"키움뱅크, 인터넷전문은행 출사표",키움뱅크는 이를 기반으로 기술력과 아이디어는 충분하나 체계적인 지원이 부족해 어려움을 겪는 스타트업 기업에게 마중물 역할을 해 스타트업 기업이 필요로 하는 기술금융 노하우를 공유하고 투자유치 중개 플랫폼을 제공하는 등 성장단계별 스타트업 사업을 지원할 예정이다.
"키움뱅크, 인터넷전문은행 출사표","이를 위해 아시아 최대의 AWS(Amazon Web Services) 프리미어 컨설팅 파트너이며, 스타트업 기업을 대상으로 클라우드 서비스 및 전자상거래 솔루션 등을 제공하는 '메가존클라우드'와 1만4000여 개의 스타트업 네트워크를 보유한 국내 최고의 스타트업 액셀러레이터 '데모데이', 금융전문 AI솔루션 기술을 바탕으로 금융의 구조적 혁신모델을 추구하는 '에이젠글로벌'과 함께 스타트업 기업을 위한 스타트업 토탈 플랫폼을 제공할 계획이다."
"키움뱅크, 인터넷전문은행 출사표","부동산을 활용한 대안투자와 온라인 대환대출, 사업자와 고객의 접점에 제로 뱅킹 서비스를 적용한 신개념 금융서비스, 디스플레이 멀티 터치를 이용한 새로운 스마트폰 결제·인증 서비스도 제공할 예정이다."
"키움뱅크, 인터넷전문은행 출사표",또한 첨단 신용평가 시스템을 갖춘 'SCI평가정보'를 비롯해 30여 개 주주사가 보유한 방대한 고객 소비·행동기반 빅데이터 정보와 고도의 데이터 분석 기술을 활용하여 새로운 신용평가모델(CSS)을 개발할 계획이다. 이를 통해 기존 신용평가로 금융서비스의 혜택을 누리지 못하던 금융 소외계층에게 최적화된 금융서비스를 적극 지원할 방침이다.
"키움뱅크, 인터넷전문은행 출사표","주주사가 확보하고 있는 인적 데이터를 기반으로 국내외 생활금융 서비스도 제공한다. 900만 회원을 보유하고 있는 취업포털 '사람인'을 활용해 취업준비생과 사회초년생을 지원하기 위한 다양한 프로그램을 계획하고 있으며 '바로고', '11번가' 등 중소상공인 접점 주주를 통해 프리랜서 및 소상공인에 대한 금융지원도 강화할 예정이다."
"키움뱅크, 인터넷전문은행 출사표",안정된 네트워크 기술개발 및 동영상 컨텐츠 기반의 뉴미디어 플랫폼 서비스 업체 '아프리카TV'와 세계적인 종합금융 정보회사인 'FN가이드'의 방대한 정보를 활용해 금융 컨텐츠 및 노하우를 제공할 계획이다. 이를 통해 최근 주목 받고 있는 소셜트레이딩 컨셉의 금융정보 공유 공간을 키움뱅크 내에 구현한다는 밑그림을 그리고 있다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"세 번째 인터넷전문은행 예비인가에 키움 컨소시엄과 토스 컨소시엄, 그리고 애니밴드스마트 은행이란 신생업체 등 3곳이 신청하면서 인터넷은행 운영권을 따내기 위한 쟁탈전의 막이 올랐습니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"네, 조금 전 오후 6시, 금융위원회는 인터넷 전문은행 예비인가 신청 접수를 마감했습니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"키움증권 컨소시엄과 토스 컨소시엄, 그리고 애니밴드 스마트 은행이란 곳이 신청서를 냈는데요."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,애니밴드 스마트 은행은 개인투자자들로 구성돼 있는데요.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"금융위원회는 신청서류가 미비돼, 보완이 되지 않을 경우 신청을 반려할 수 있다고 밝혔습니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"키움증권측에는 하나금융그룹과 SK텔레콤, 11번가와 오늘(27일) 참여 의사를 밝힌 세븐일레븐, 롯데멤버스가 지분 투자자로 참여합니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,신한금융지주·현대해상 등 대형 참여사들의 잇단 불참 선언으로 와해 위기에 놓였던 토스뱅크 컨소시엄이 신청 마감일에 극적으로 주주 구성을 일단락했습니다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,마지막날 한화투자증권과 클라우드 플랫폼 서비스업체인 베스핀글로벌이 추가로 참여하고 컨소시엄 구성을 마쳤습니다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,기존 ‘토스-신한 컨소시엄’에서 이탈했던 전자상거래 플랫폼업체 카페24는 사업 협력 형태로 토스뱅크와 다시 함께하기로 했습니다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,[앵커]
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,그러면 앞으로는 어떻게 되는 건가요?
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,금융감독원은 예비인가 신청 서류를 토대로 다음달부터 외부평가위원회 평가 등 심사를 진행할 예정입니다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"심사 기준은 사업계획의 혁신성이 가장 큰 비중을 차지하고 자본금 및 자금조달방안, 대주주 및 대주주 구성계획, 각종 설비 등을 평가합니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,금융위는 5월 중 예비인가 여부를 결정할 계획입니다.
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"예비인가를 받은 컨소시엄은 필요한 조건을 갖춰 금융위로부터 본인가를 받으면, 6개월 내에 영업을 시작할 수 있게 됩니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,"금융당국은 이번에 최대 2개까지 예비인가를 줄 계획이지만, 반드시 두 곳을 선정한다는 것은 아니여서 요건에 부합하지 않을 경우, 1개사만 인가를 받을 가능성도 있습니다."
2곳이냐 1곳이냐…키움 vs 토스 격전 막 올랐다,지금까지 SBSCNBC 정지환입니다.
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’",제3 인터넷 전문은행을 향한 경쟁이 키움뱅크와 토스뱅크의 ‘2파전’으로 결정됐다.
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’",금융위원회는 키움·토스 컨소시엄이 인터넷 은행 예비인가 신청서를 냈다고 27일 밝혔다.
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’","키움뱅크 컨소시엄에는 이미 알려졌던 KEB하나은행, 다우키움그룹, SK텔레콤 외에 11번가, 세븐일레븐, 롯데멤버스 등 유통업계와 메가존클라우드, 아프리카 TV 등 정보통신기술(ICT) 기업, 하나투어, 바디프렌드 등 생활 밀착형 서비스 업체들이 대거 참여했다. 주주사는 총 28개사로 이뤄졌다."
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’","키움뱅크 컨소시엄은 “예금, 대출 중심의 기존 은행업무 틀을 넘어서 통신, 유통, 여행, 건강 등 참여 주주사가 가지고 있는 강점을 활용해 365일 24시간 즐겁게 이용할 수 있는 디지털 생활금융 플랫폼으로 진화할 것”이라고 포부를 밝혔다."
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’",토스뱅크는 비바리퍼블리카가 60.8%의 지분을 갖고 한화투자증권이 9.9%를 투자한다. 실리콘밸리 기반 벤처캐피털 알토스벤처스와 영국 챌린저뱅크(소규모 특화은행) 몬조의 투자사 굿워터캐피털도 각각 9%를 투자한다.
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’",심사 결과에 따라 두 곳 모두 인터넷 은행 인가를 받을 수도 있다. 최종구 금융위원장은 이날 국회 정무위원회 업무보고에서 “최대 2곳까지 인터넷 은행을 인가할 예정”이라고 밝혔다.
"제3 인터넷은행, 키움뱅크vs토스뱅크 ‘2파전’",이날까지 예비인가 신청을 접수한 결과 주주구성을 협의 중인 ‘애니밴드 스마트은행’까지 총 3곳이 신청서를 냈다. 금융위는 “애니밴드 스마트은행의 경우 대부분의 신청서류가 미비되어 기간을 정해 보완요청 후 보완이 되지 않는 경우 신청을 반려할 수 있다”고 밝혔다.
"롯데멤버스-세븐일레븐 ‘키움뱅크 컨소시엄’ 참여, ‘제3인터넷전문은행’ 도전…“금융 소외계층 지원 강화할 것”","롯데멤버스는 3900만 엘포인트 회원들의 유통 소비를 기반으로, 신용등급을 보완할 수 있는 ‘소비등급’을 개발해 금융 소외계층 지원을 강화할 계획이다."
"롯데멤버스-세븐일레븐 ‘키움뱅크 컨소시엄’ 참여, ‘제3인터넷전문은행’ 도전…“금융 소외계층 지원 강화할 것”","고객과 가맹점을 직접적으로 연결해 주는 엘페이-키움뱅크 계좌기반 결제를 통해 소상공인의 가맹점 수수료를 획기적으로 낮추고, 고객에게는 엘포인트 복합결제 혜택을 제공하는 등 키움뱅크 컨소시엄을 통해 상생 모델을 더욱 발전시킬 예정이다."
"롯데멤버스-세븐일레븐 ‘키움뱅크 컨소시엄’ 참여, ‘제3인터넷전문은행’ 도전…“금융 소외계층 지원 강화할 것”",이밖에도 주요 유통사의 상권정보를 기반으로 키움뱅크를 이용하는 소상공인들을 위한 상권 분석도 지원하는 등 다양한 빅데이터 컨설팅을 제공해 실질적인 매출 증대를 도울 예정이다.
"롯데멤버스-세븐일레븐 ‘키움뱅크 컨소시엄’ 참여, ‘제3인터넷전문은행’ 도전…“금융 소외계층 지원 강화할 것”","오상우 롯데멤버스 경영전략부문장은 “3900만 회원을 보유한 대한민국 대표 통합멤버십 L.POINT(이하 엘포인트) 운영 노하우를 바탕으로, 유통-금융 빅데이터를 활용해 더 많은 고객들이 금융 서비스를 이용할 수 있도록 지원할 것”이라며 “L.pay(이하 엘페이)를 통해 고객과 소상공인 가맹점이 상생할 수 있는 모델을 제공하기 위해 이번 컨소시엄에 참여하게 되었다”고 말했다."
"롯데멤버스-세븐일레븐 ‘키움뱅크 컨소시엄’ 참여, ‘제3인터넷전문은행’ 도전…“금융 소외계층 지원 강화할 것”","이어 “유통을 기반으로 한 통합멤버십과 간편결제 서비스를 운영하는 롯데멤버스는 급변하는 ICT 환경 속에서 인터넷전문은행 시장 진출은 필연적이라고 판단했으며, 다양한 업종과의 협업을 통해 이를 혁신적으로 실현시키고자 한다”며 “빅데이터에 기반한 금융의 포용성, 혁신적인 핀테크, 안정적 지원 등 키움뱅크 컨소시엄 참여를 위해 롯데멤버스만의 역량을 높일 수 있도록 노력할 것”이라고 전했다."
제3인터넷은행 예비인가 키움·토스·애니밴드 3사 출사표,금융위원회는 26일부터 27일까지 인터넷은행 예비인가 신청서 접수를 진행한 결과 3곳의 컨소시엄이 참여했다고 밝혔다.
제3인터넷은행 예비인가 키움·토스·애니밴드 3사 출사표,"키움뱅크 컨소시엄엔 하나은행과 SK텔레콤, 키움증권, 다우기술, 사람인에이치알, 한국정보인증, 11번가, 코리아세븐, 롯데멤버스, 메가존클라우드, 바디프랜드, 프리미어성장전략엠앤에이2호, PEF, 웰컴저축은행, 하나투어, SK증권, SBI AI&amp;Blockchain Fund, 한국정보통신, 현대비에스앤씨, 아프리카티비, 데모데이, 에프앤가이드, 에스씨아이평가정보, 에이젠글로벌, 피노텍, 희림종합건축사무소, 원투씨엠, 투게더앱스, 바로고 등 28개의 주주사가 참여했다."
제3인터넷은행 예비인가 키움·토스·애니밴드 3사 출사표,"토스뱅크 컨소시엄은 비바리퍼블리카, 한화투자증권, 굿워터캐피탈, 알토스벤처스, 리빗캐피탈, 한국전자인증, 뉴베리글로벌(베스핀글로벌), 무신사 등 8개 주주사가 참여해 컨소시엄 구성을 이뤘다. 새로 합류한 애니밴드 스마트뱅크는 현재 주주구성을 협의 중이다."
제3인터넷은행 예비인가 키움·토스·애니밴드 3사 출사표,금융위는 대부분의 신청서류가 미비한 만큼 기간을 정해 다시 보완요청을 할 예정이다. 그럼에도 보완이 되지 않는 경우 신청을 반려할 계획이다.
