title_dd,body_dd
'대어' 쏟아지는 내년 M&A 시장…큰손 PEF가 주도,엑시트(자금회수)에서도 성공적인 한 해였다. 투자·회수·펀딩 전 영역서 명가를 입증한 MBK가 2월 오렌지라이프를 신한금융그룹에 완전히 넘긴 후 3월 코웨이를 웅진그룹에 1조6831억원에 되팔았다. 최근에는 대성산업가스를 호주 맥쿼리그룹에 2조5000억원에 매각했다.
'대어' 쏟아지는 내년 M&A 시장…큰손 PEF가 주도,지난 4월 IMM PE는 맥쿼리그룹과 경합 끝에 산업가스업체 에어퍼스트(옛 린데코리아) 경영권을 1조3000억원에 인수했다. 지난 10월 세아상역과 태림포장 주식매매계약(SPA)을 체결하며 대규모 자금 회수를 눈앞에 두고 있다. 글랜우드PE는 올해 하반기에만 두 건의 바이아웃 딜을 성사시키며 존재감을 드러냈다.
'대어' 쏟아지는 내년 M&A 시장…큰손 PEF가 주도,시장에서 내년 ‘메가 딜’에 주목하는 이유는 대형 PEF의 움직임이 심상치 않아서다. 지난 수년간 설립해 활동하는 PEF 대다수가 조성한 자금을 다 소진하지 못한 채 조 단위의 드라이파우더(블라인드 펀드 내 소진하지 못한 금액)를 보유하고 있다.
'대어' 쏟아지는 내년 M&A 시장…큰손 PEF가 주도,"국내 최대 PEF 운용사인 MBK는 최근 42억달러(약 5조원) 규모의 자금을 1차 모집한 데 이어 내년 초까지 기관투자가 자금을 추가 유치해 최대 65억달러(약 7조7300억원) 규모 5호 펀드 조성을 완료할 예정이다. IMM은 지난 11월 말 기준 1조9000억원 규모를 모은 데 이어 내년 초까지 추가로 자금을 모집해 2조2000억원 규모의 로즈골드 4호 펀드 조성을 완료할 계획이다. 여기에 칼라일은 지난 2018년 65억달러(7조7000억원)규모의 아시아파트너스 5호 펀드를, KKR은 125억달러(15조원) 규모의 아시아 펀드를 조성해 호시탐탐 한국 기업을 노리고 있다."
'대어' 쏟아지는 내년 M&A 시장…큰손 PEF가 주도,IB업계 관계자는 “투자기한은 점점 줄고 있는데 마땅히 투자할 매물은 많지 않아 괜찮은 매물이 등장하면 전부 매달리고 있다”며 “반대로 대기업의 비핵심사업 정리가 내년에도 핵심 화두가 될 것으로 보여 시장의 바이어가 충분한 상황임을 고려하면 활발한 인수합병이 비핵심사업이나 일부 사업부 분할매각을 진행할 것으로 보인다”고 말했다.
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입",변수 많았던 아시아나 매각 등
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","유럽계 투자은행(IB) 크레디트스위스(CS)가 2019년 국내 인수합병(M&amp;A) 재무자문 부문 1위를 차지했다. 아시아나항공 매각 자문을 담당한 CS는 국내 M&amp;A 리그테이블을 집계한 이후 처음으로 재무자문 부문에서 연간 10건 이상, 10조원 이상의 자문 실적을 달성했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","30일 한국경제신문과 에프앤가이드가 공동으로 2019년 기업 M&amp;A 및 자본조달 실적을 집계한 결과 CS는 M&amp;A에 대한 총괄적 전략을 수립하고 딜을 주도하는 재무자문 부문에서 발표 기준(잠정협약 또는 본계약 체결 시점 기준으로 집계한 경영권 거래)으로 총 10건, 10조6476억원의 실적을 거둬 1위를 차지했다. 김앤장법률사무소와 삼일PwC는 각각 법률자문과 회계자문 부문 선두를 차지했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","CS는 2017년 이경인 대표체제를 구축한 이후 매번 리그테이블 상위권을 차지하고 있다. 올해 외국계 자문사 중 가장 많은 10건의 자문을 담당했는데, 이 중 5건이 1조원이 넘는 거래였다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","올해의 핫딜로 평가받았던 아시아나항공(거래금액 2조5000억원)은 매각 성사 가능성이 불투명할 만큼 어려움이 예상됐지만 CS는 매도자를 도와 HDC현대산업개발 컨소시엄에 매각하는 데 성공했다. SK브로드밴드의 티브로드 인수(1조5000억원), SK네트웍스 주유소 사업부 매각(1조4000억원), MBK파트너스의 롯데카드 인수(1조3810억원), SKC의 KCFT 인수(1조2000억원) 등도 CS가 자문한 1조원 이상의 거래다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입",CS는 SK실트론의 미국 듀폰 웨이퍼 부문 인수(5365억원)도 자문했다. 국내 기업이 해외 핵심 소재부품 업체를 사들일 수 있게 지원했다는 점에서 의미가 큰 거래였다는 평가다.
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입",모건스탠리는 연말 대규모 거래를 연이어 성사시켜 CS에 이어 2위에 올랐다. 4분기 최대어인 독일 딜리버리히어로의 우아한형제들(국내 1위 배달앱 ‘배달의민족’ 운영사) 인수(4조8000억원)와 MBK파트너스의 대성산업가스 매각(2조5000억원)을 자문했다.
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","씨티글로벌마켓증권은 알짜 M&amp;A를 잇따라 자문하며 3위를 차지했다. 롯데그룹의 롯데카드(1조3810억원) 및 롯데손해보험(3734억원) 매각, 홍콩계 PEF 앵쿼에쿼티프라이빗에쿼티의 의료도매 업체 지오영 매각(1조619억원), 건강식품유통 업체 헬스밸런스 매각(2800억원) 등을 자문했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","M&amp;A 법률 자문 부문에서는 김앤장법률사무소가 ‘법률 자문 명가’로서의 자존심을 이어갔다. 올해 9건에 달하는 조 단위 거래를 포함해 61건, 25조3871억원의 실적을 올리며 1위를 굳건히 지켰다. 현대중공업의 대우조선해양 M&amp;A(1조5000억원) 등을 비롯해 콜버그크래비스로버츠(KKR)의 KCFT 매각, 우아한형제들 인수, 대성산업가스 매각, 웅진그룹의 웅진코웨이 매각(1조7400억원), 미국 화장품회사 에스티로더의 닥터자르트 인수(1조3192억원) 등을 자문했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","법무법인 태평양은 김앤장의 반대편에 서서 우아한형제들, 닥터자르트 등의 M&amp;A 거래를 법률자문하면서 2위에 올랐다. 태평양은 아시아나항공 인수 법률자문도 맡았다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","회계자문 부문에서는 우아한형제들 인수를 비롯해 대성산업가스 매각, 유니슨캐피탈의 공차코리아 매각(3459억원) 등 다수의 대형 거래를 ‘싹쓸이’한 삼일이 67건, 20조8844억원의 실적으로 1위에 올랐다. 삼정KPMG는 34건, 14조9385억원 규모의 거래를 회계자문해 뒤를 이었다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","주식발행시장(ECM)에서는 NH투자증권이 21건, 1조5869억원어치 거래를 대표주관하며 3년 연속 1위 자리를 지켜냈다. 한화그룹 계열사인 한화시스템(공모금액 4010억원)과 가구제조 기업 지누스(1691억원)의 대형 기업공개(IPO), 공모 리츠(REITs·부동산투자회사)인 NH프라임리츠(688억원) 등의 대표주관 실적을 쌓았다. 현대일렉트릭(1073억원), 헬릭스미스(1496억원), 두산중공업(4717억원) 등 대어급 유상증자도 대표주관했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입",2위는 1조1319억원의 실적을 낸 한국투자증권이었다. 건수만 놓고 보면 29건으로 1위였다. 올 4분기에만 롯데리츠(4299억원)와 현대에너지솔루션(576억원) 등의 IPO 대표주관을 했다.
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","3위는 바이오벤처 기업들의 IPO 및 일반 기업들의 우선주 발행에서 성과를 낸 삼성증권(5122억원·6건)이다. 아모레퍼시픽그룹 전환우선주 발행과 메드팩토 IPO를 대표주관했다. 4위는 KB증권, 5위는 대신증권이었다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","채권발행시장(DCM)에선 KB증권이 7년 연속 왕좌에 올랐다. KB증권은 올해 총 454건, 21조3339억원어치 채권(은행채·특수채 제외) 발행을 대표로 주관해 이 부문 1위에 올랐다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","이 증권사는 올해 사상 최대 규모의 발행 물량이 쏟아진 일반 회사채시장에서 실적을 쓸어 담았다. LG화학(1조원), 포스코(1조원), LG유플러스(9900억원) 등 대규모 회사채 발행에 주관사로 참여했다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","NH투자증권은 연말까지 KB증권과 치열한 선두 다툼을 벌인 끝에 2위로 마감했다. 이 증권사는 올해 337건, 18조4030억원어치 채권 발행을 대표로 주관했다. 오랫동안 긴밀한 관계를 맺어온 대기업들의 굵직한 채권 발행을 맡으며 대거 실적을 쌓았다."
"[마켓인사이트] CS, M&A재무자문 1위…리그테이블 최초로 '10-10클럽' 가입","한국투자증권은 340건, 13조9603억원어치 채권 발행을 주관해 지난해와 같은 3위를 기록했다. 미래에셋대우(264건·11조346억원)와 SK증권(351건·9조4114억원)도 지난해와 똑같이 4위, 5위를 유지했다."
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,30일 금융감독원이 발표한 '11월 중 기업의 직접금융 조달실적'에 따르면 지난달 주식 발행액은 7748억원으로 전월 대비 2907억원(60.0%) 증가했다.
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,IPO가 월 기준 최대 규모를 기록하고 유상증자 실적도 증가해 주식 발행 규모가 증가한 것으로 풀이된다.
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,"실제 IPO 규모는 5234억원으로 전월보다 1309억원(33.4%) 늘어난 것으로 집계됐다. 지난달 IPO는 한화시스템, 현대에너지솔루션, 센트랄모텍 등 코스피 3건과 코스닥 14건 등 총 17건이다."
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,유상증자는 1598억원(174.5%) 증가한 2514억원 규모로 동양물산 등 코스피 1건과 코스닥 6건이었다.
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,지난달 회사채 발행 규모는 11조3983억원으로 전월보다 8조8264억원(43.6%) 감소했다. 종류별로는 일반회사채가 1조7080억원으로 75.9% 줄었고 금융채도 8조5255억원으로 21.6% 감소했다. 자산유동화증권(ABS)은 1조1648억원으로 48.9% 줄었다.
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,"회사별 발행액은 신한은행 1조4545억원, 국민은행 5000억원, 신한카드 4500억원, 롯데카드 4200억원, 신한캐피탈 3800억원, KB국민카드·현대캐피탈 각 3400억원 등이다."
11월 주식 발행액 전월比 60% 증가…IPO·유상증자 실적 견인,이 기간 기업어음(CP) 및 단기사채 발행실적은 151조1019억원으로 전월 대비 13조8694억원 (10.1%) 늘었다.
11월 주식 발행 7748억원…전월비 60%↑,금융감독원은 지난달 주식 발행액이 7748억원으로 전월보다 60.0% 증가한 것으로 집계됐다고 30일 밝혔다.
11월 주식 발행 7748억원…전월비 60%↑,"이 중 기업공개(IPO) 규모가 5234억으로 33.4% 늘었고, 유상증자는 2514억원으로 174.5% 증가했다."
11월 주식 발행 7748억원…전월비 60%↑,"지난달 IPO는 총 17건으로 한화시스템, 현대에너지솔루션, 센트랄모텍 등 코스피 3건과 아이티엠반도체, 라파스, 제테마, 에스제이그룹, 티움바이오, 코리아에셋투자증권, 씨에스베어링, 우양, 노터스, 코리아센터, 리메드, 기업인수목적 회사 3건 등 코스닥 14건이다. 월별로 보면 올해 들어 최다 건수다. 10월에는 16건이었다."
11월 주식 발행 7748억원…전월비 60%↑,"유상증자는 동양물산기업 등 코스피 기업 1건과 뉴인텍, 녹십자엠에스, 에이디칩스, 드림시큐리티, 한국캐피탈, 케이만금세기차륜집단유한공사 등 코스닥 기업 6건이 있었다."
11월 주식 발행 7748억원…전월비 60%↑,지난달 회사채 발행액은 11조3983억원으로 전월보다 43.6% 줄었다.
11월 주식 발행 7748억원…전월비 60%↑,회사채 종류별로는 일반회사채가 1조7080억원으로 75.9% 감소했고 금융채는 8조5255억원으로 21.6% 줄었다. 자산유동화증권(ABS) 발행액은 1조1648억원으로 48.9% 감소했다.
11월 주식 발행 7748억원…전월비 60%↑,"회사별로 신한은행이 1조4545억원으로 발행 규모가 가장 크고 국민은행(5000억원), 신한카드(4500억원), 롯데카드(4200억원), 신한캐피탈(3800억원), 케이비국민카드(3400억원), 현대캐피탈(3400억원) 등 순이었다."
11월 주식 발행 7748억원…전월비 60%↑,지난달 말 현재 회사채 미상환 잔액은 522조8783억원으로 전월 말보다 0.3% 늘었다.
11월 주식 발행 7748억원…전월비 60%↑,기업어음(CP) 발행액은 42조4558억원으로 17.4% 증가했고 전자단기사채는 108조6461억원으로 7.5% 늘었다.
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,"(서울=뉴스1) 박응진 기자 = 지난 11월 기업들이 주식·채권 발행을 통해 자본시장에서 조달한 자금의 규모가 전월 대비 8조5357억원(41.2%) 줄었다. 지난 9월 이후 증가했던 조달 자금 규모는 2개월 만에 다시 감소했다. 지난달 월기준 기업공개(IPO) 규모가 올해 최대를 기록하며 주식 발행이 늘었지만, 일반회사채 등 채권 발행이 8조원 넘게 감소한 결과다."
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,금융감독원이 30일 밝힌 '2019년 11월 중 기업의 직접금융 조달 실적'을 보면 지난달 기업들이 은행 대출이 아니라 자본시장에서 조달한 돈은 총 12조1731억원으로 전월(20조7088억원)과 비교해 8조5357억원(41.2%) 감소했다.
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,주식 발행규모는 24건·7748억원으로 전월(19건·4841억원) 대비 5건·2907억원(60.0%) 늘었다.
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,"특히 IPO가 17건·5234억원으로 전월(16건·3925억원) 대비 1건·1309억원(33.4%) 증가했다. 한화시스템, 현대에너지솔루션, 센트랄모텍 등 코스피 시장에서 3건의 IPO가 이뤄졌고, 코스닥 시장에서는 14건의 IPO가 있었다. 유상증자도 7건(코스피 1건, 코스닥 6건)·2514억원으로 전월(3건·916억원)보다 4건·1598억원(174.5%) 증가했다."
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,"회사채 발행규모는 284건·11조3983억원으로 전월(361건·20조2247억원)과 비교해 77건·8조8264억원(43.6%) 감소했다. 일반회사채, 금융채, ABS(자산유동화증권) 등을 중심으로 발행이 감소했다."
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,"회사별 발행규모는 신한은행(1조4545억원), 국민은행(5000억원), 신한카드(4500억원), 롯데카드(4200억원), 신한캐피탈(3800억원), 케이비국민카드(3400억원), 현대캐피탈(3400억원) 순이었다."
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,단기자금인 기업어음(CP)과 전단채의 발행실적은 총 151조1019억원으로 전월(137조2325억원) 대비 13조8694억원(10.1%) 증가했다.
11월 채권 발행 8.5조 감소…'IPO 최대' 주식 발행 3천억 증가,"CP 발행실적은 42조4558억원으로 전월(36조1757억원) 대비 6조2801억원(17.4%) 늘었고, 전단채 발행실적은 108조6461억원으로 전월(101조568억원) 대비 7조5893억원(7.5%) 증가했다. 지난 11월30일 기준 잔액은 각각 CP 188조1351억원, 전단채 56조7195억원이다."
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,(서울=연합뉴스) 김아람 기자 = 지난달 기업공개(IPO)와 유상증자가 증가하면서 주식 발행 규모가 늘어났다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,30일 금융감독원이 발표한 '11월 중 기업의 직접금융 조달실적'을 보면 지난달 주식 발행액은 7천748억원으로 전월보다 2천907억원(60.0%) 증가했다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,IPO가 월 기준 최대 규모를 기록하고 유상증자 실적도 증가해 주식 발행 규모가 증가했다고 금감원은 설명했다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,IPO 규모는 5천234억원으로 10월보다 1천309억원(33.4%) 늘었다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,"지난달 IPO는 한화시스템, 현대에너지솔루션, 센트랄모텍 등 코스피 3건과 코스닥 14건 등 총 17건이었다."
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,유상증자는 1천598억원(174.5%) 증가한 2천514억원 규모로 동양물산 등 코스피 1건과 코스닥 6건이었다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,지난달 회사채 발행 규모는 11조3천983억원으로 전월보다 8조8천264억원(43.6%) 감소했다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,종류별로는 일반회사채가 1조7천80억원으로 75.9% 줄었고 금융채도 8조5천255억원으로 21.6% 감소했다. 자산유동화증권(ABS)은 1조1천648억원으로 48.9% 줄었다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,"회사별 발행액은 신한은행 1조4천545억원, 국민은행 5천억원, 신한카드 4천500억원, 롯데카드 4천200억원, 신한캐피탈 3천800억원, KB국민카드·현대캐피탈 각 3천400억원 등이다."
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,11월 말 기준 회사채 미상환 잔액은 522조8천783억원으로 전월보다 1조8천214억원 늘어났다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,지난달 기업어음(CP) 발행액은 42조4천558억원으로 전월보다 17.4% 늘었고 전자단기사채는 108조6천461억원으로 7.5% 증가했다.
11월 주식 발행액 전월비 60% 증가…IPO·유상증자↑,발행 잔액은 CP가 188조1천351억원으로 한 달 전보다 5.8% 증가했고 전자단기사채는 56조7천195억원으로 1.8% 늘었다.
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,'26주 적금' '모임통장' 이어 대박
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,중금리·연계대출 상품도 쏠쏠
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,올 3분기 연속 흑자로 성장 지속
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,상식 뒤집으며 日 인터넷銀 추월
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,"2017년 7월 인터넷전문은행이 출범한 지 2년 반. ‘모바일 퍼스트 완결성’을 높이겠다는 목표는 내놓는 상품마다 초대박을 치며 현실이 되고 있다. 특히 올해 1·4분기 카뱅은 당기순이익 65억6,600만원으로 첫 흑자를 기록한 데 이어 3·4분기까지 3분기 연속으로 흑자를 내며 당기순이익 154억원을 거뒀다. 지난해 같은 기간 159억원의 당기순손실을 낸 것을 고려하면 카뱅의 성장세가 확연하다. 카뱅은 시중은행보다 금리 혜택이 좋고 공인인증서가 필요 없는 간편한 인증 절차, 고객 편의성을 우선시한 단순한 애플리케이션 디자인, 카카오프렌즈 캐릭터를 활용한 펀(Fun) 마케팅 등 은행권 ‘메기’로 평가받았다. 기존 은행에서는 ‘이게 상식이야’라고 받아들이던 고정관념에 카뱅은 ‘이게 말이 돼?’라며 아이디어 상품을 쏟아냈다."
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,"대표적인 흥행작은 ‘26주 적금’과 ‘모임통장’이다. 26주 적금은 26주 동안 매주 1,000~1만원씩 증액되는 금액을 납입하게 한 자유적금, 모임통장은 카카오톡 단톡방에서 모임통장을 바로 관리할 수 있는 상품이다. 각각 지난해 6월, 12월 출시돼 둘 다 300만 계좌를 넘어서며 신규고객을 끌어모았다. 이 외에도 카카오뱅크는 전월세보증금대출, 내 신용정보조회 서비스, 해외송금 서비스 등을 선보이며 고객을 유인했다. 무엇보다 올해 새롭게 출시한 연계대출과 중금리대출이 효자상품으로 입지를 굳혔다. 올해 4월 시작된 연계대출은 지난달 말 대출 공급 총액이 5,000억원에 다가섰다. 대출 실행 건수도 꾸준히 월 5,000~6,000건을 기록하며 4만건에 달했다. 연계대출은 카카오뱅크에서 한도가 다 찼거나 신용도가 낮아 대출을 받을 수 없는 고객에게 동의를 거쳐 저축은행·캐피털 등 2금융권 제휴사의 한도·확정 금리를 제안하는 서비스다. 이 과정에서 카뱅은 저신용자 고객의 금융이력 데이터를 확보하며 빅데이터를 구축하고 있다. 카뱅이 얻는 것은 데이터뿐만 아니라 대출금이 카뱅 계좌로 입금돼 고객을 계속 카뱅에 머물게 할 수 있다. 현재 제휴사는 한국투자증권·유진저축은행, 국민카드, KB·롯데·JB우리캐피탈 등 6곳이다."
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,"카뱅은 3월 주식계좌개설 서비스도 선보였다. 현재는 한국투자증권만 대상이지만 제휴사는 더 확대될 예정이다. 증권사에 고객을 중개해주고 수수료를 챙기는 구조다. 이용자는 카뱅에 가입할 때 입력한 정보를 바탕으로 주식계좌를 추가 개설할 수 있어 다른 추가 정보를 입력하지 않아도 되는 편리성이 높다. 1년도 채 안 된 주식계좌 서비스 가입 건수는 이미 100만건을 넘어, 한국투자증권이 10년간 확보했던 80만 고객보다 더 많은 수를 확보해 효과를 입증했다."
[S머니] 카뱅 '저금통' 2주만에 100만명..신상품마다 흥행불패,"‘안된다’는 상식을 ‘말이 돼?’라며 반문하며 실험적으로 추진한 상품들이 줄지어 성공하면서 카뱅은 모바일 은행 원조로 꼽히는 일본도 넘어섰다. 해외 주요 인터넷전문은행과 비교해도 고객 수, 실적 등에서 월등하다. 레볼루트(400만), 몬조(200만), N26(230만) 등 유럽은 물론 라쿠텐(732만), 지분(200만), 소니(147만), SBI스미신(357만) 등 일본의 주요 인터넷전문은행을 넘어섰다. 카카오뱅크보다 먼저 출범한 은행들이다. 일본 라쿠텐은 2001년 출범했다. 카뱅은 이미 7월 누적 1,000만 계좌개설을 달성했다. 경제활동인구 2,846만명만 놓고 보면 국민 3명 중 1명이 ‘카뱅’ 계좌를 갖고 있는 셈이다. 카카오뱅크 고위관계자도 “카카오뱅크의 경쟁자는 ‘카카오뱅크’”라고 답했다. 이 관계자는 “해외에서 인터넷은행이나 핀테크 업체의 성공사례를 찾아 방문하는 곳이 바로 카카오뱅크”라며 “전 세계적으로 가장 짧은 시간에 성공한 사례로 인정받고 있다”고 설명했다."
